name,address,zipcode,phone,cuisine,ID
kfc,15805 union tpke,11366,7183806153.0,fast food chicken wings,16455
tommy's deli,"17803 union tpke, ,",11366,7185914336.0,delis,16456
burger king,"16417 union tpke, ,",11366,7189693423.0,fast food coffee & tea burgers,16457
m c m farm,"17902 union tpke, ,",11366,7189694740.0,delis sandwiches,16458
lucky fresh tortilla,"18821 union tpke, ,",11366,7182171088.0,mexican,16459
domino's pizza,"18807 union tpke, ,",11366,7187760330.0,pizza chicken wings sandwiches,16460
sunshine quality construction,"7745 164th st, ,",11366,7188200500.0,contractors,16461
a & a gourmet,"18809 union tpke, ,",11366,7184680903.0,delis kosher caterers,16462
american flag deli & grocery,"7515 parsons blvd, ,",11366,7185910475.0,convenience stores grocery delis,16463
union tpke e & f subway,"118-17 queens blvd, ,",11366,,sandwiches,16464
hapisgah,"14725 union tpke, ,",11367,7183804449.0,kosher steakhouses,16465
mira sushi - queens,"153-11 union tpke,",11367,7183807777.0,sushi bars japanese asian fusion,16466
ming garden chinese restaurant,"70-68 kissena blvd,",11367,7185206706.0,chinese,16467
sushi tokyo,"67-25 main st, ,",11367,7183378600.0,japanese sushi bars kosher,16468
the oneness-fountain-heart,"157-19 72nd ave, ,",11367,7185913663.0,vegetarian salad sandwiches,16469
sandwich bar,"71-32 main st, ,",11367,7185441014.0,sandwiches,16470
pamir kabab house & grill,"70-74 kissena blvd,",11367,7185207232.0,afghan halal steakhouses,16471
salad shack,"15405 union tpke, ,",11367,7183802333.0,salad ice cream & frozen yogurt,16473
bedford kitchen & wine bar,"69-44 main st, ,",11367,7185442468.0,steakhouses wine bars,16474
aria kabab,"7255 kissena blvd, ,",11367,7187932984.0,afghan,16475
burgers plus,"147-41 union tpke,",11367,7183806060.0,burgers kosher sandwiches,16476
lbella italian,"69-26 main st, ,",11367,7182610196.0,kosher italian,16477
zolita,"7934 parson blvd, ,",11367,7189692229.0,latin american,16478
mela's cafe & restaurant,"71-02 kissena blvd, ,",11367,7182686352.0,latin american american (new),16479
main bakhtar halal kabab,"67-29 main st, ,",11367,7187934535.0,afghan halal kebab,16480
k burger,7545 main st,11367,7185444797.0,hot dogs burgers,16481
father and son halal cart,"73-34 kissena blvd, ,",11367,7189027448.0,food stands,16482
genesis pizza,"149-09 union tpke, ,",11367,7183805200.0,pizza,16483
zen fusion cuisine,"79-28 parsons blvd, ,",11367,7185915555.0,asian fusion thai japanese,16485
shah's halal food,"q cafe in queens college, 65-30 kissena boulevard",11367,,food stands,16486
naomi's kosher pizza & israel falafel,"6828 main st, ,",11367,7185208754.0,pizza falafel,16487
new peter's kitchen,"14909 union tpke, ,",11367,7185918688.0,japanese thai chinese,16488
carlos & gabby's,"67-11 main st, ,",11367,7185758226.0,kosher mexican,16489
valentino's pizzeria & restaurant,"71-47 kissena blvd, ,",11367,7185916464.0,pizza italian,16490
amy's deli,"7106 kissena blvd, ,",11367,7182682730.0,delis,16491
crown grill pizza and chicken,"71-12 kissena blvd, ,",11367,7188801881.0,fast food chicken wings pizza,16492
panda garden,14701 union tpke,11367,7183804900.0,chinese mexican,16494
gino's of kissena,"65-01 kissena blvd, ,",11367,7189394474.0,pizza italian,16495
king wok,"7925 main st, ,",11367,7183808888.0,chinese,16496
s k deli,"14917 union tpke, ,",11367,7183802815.0,delis sandwiches,16497
elite cafe,"72-28 main st,",11367,7185440307.0,cafes kosher,16498
kissena restaurant,"60-10 kissena blvd, ,",11367,7183506010.0,asian fusion,16499
pita hot one,"7543 main st, ,",11367,7185446755.0,middle eastern,16501
shah's halal cart,"6530 kissena blvd & horace harding expy, ,",11367,,halal food stands,16502
sushi fussion & hibachi main st,"71-32a main st, ,",11367,9173005312.0,sushi bars asian fusion,16503
bellerose famous pizza,"7909 main street, ,",11367,7189699800.0,pizza,16504
new far east kitchen,"7104 kissena blvd, ,",11367,7187936346.0,chinese,16505
sushi meshuga,"73-01 main street, ,",11367,7182681818.0,sushi bars chinese,16506
annie's kitchen,"7224 main st, ,",11367,7182680960.0,kosher,16507
mcdonald's,"7269 kissena blvd, ,",11367,7182634295.0,fast food burgers,16508
subway,"59-16 kissena blvd, ,",11367,7188860193.0,sandwiches fast food,16510
sushi metsuyan,"7208 main street, ,",11367,7185758700.0,sushi bars,16511
main street bagels,"7226 main st, ,",11367,7187938100.0,bagels delis caterers,16512
shimon's kosher pizza,"7124 main street, ,",11367,7187931491.0,pizza,16513
benjy's kosher pizza dairy restaurant & sushi bar,"72-72 main st, ,",11367,7182680791.0,pizza sushi bars kosher,16514
mauzone home kosher prods of queens,"7230 main st, ,",11367,7182617723.0,american (new) caterers,16516
svet sarah glatt kosher resturant,"73-27 main st, ,",11367,7185207770.0,middle eastern,16517
rincon criollo,"40-09 junction blvd, ,",11368,7186398158.0,cuban,16520
tortilleria nixtamal,"104-05 47th ave, ,",11368,7186992434.0,mexican,16521
la cabana,"39-17 103rd st, ,",11368,7188987593.0,dominican,16522
park side restaurant,"107-01 corona ave, ,",11368,7182719871.0,italian,16523
los amigos chimmy churry,"between 111th & 108th on roosevelt ave,",11368,7189388569.0,latin american food trucks,16524
il triangolo restaurant,"96-01 corona ave, ,",11368,7182711250.0,italian,16525
rancho mofongo,"106-16 northern blvd, ,",11368,7184240064.0,caribbean bars latin american,16526
karls balls,"47-01 111th st, ,",11368,8565064001.0,japanese street vendors,16527
leo's latticini mama's,"46-02 104th st, ,",11368,7188986069.0,delis italian sandwiches,16529
roll play,"queens international night market, 90-02 168th st,",11368,,vietnamese street vendors,16530
pine restaurant & sports bar,"37-10 114th st, ,",11368,7186721200.0,italian bars,16531
deep sea restaurant and fish market,"10008 northern blvd,",11368,7182055542.0,seafood seafood markets,16532
tacos y quesadillas mexico restaurant,"104-40 corona ave, ,",11368,7182714260.0,mexican,16533
matecana,"4804 108th st, ,",11368,7186990660.0,colombian,16534
el pollo peruano,"41-19 national st, ,",11368,7184575130.0,peruvian,16535
queens international night market,"new york hall of science, 47-01 111th st,",11368,,food stands festivals,16536
shake shack,"12301 roosevelt ave, ,",11368,7185076387.0,burgers,16537
rainhas churrascaria,"108-01 northern blvd,",11368,7187798808.0,brazilian steakhouses,16538
ho mei,"10305 37th avenue, ,",11368,7187796903.0,restaurants,16539
el fogon costeno corp,"10912 northern blvd, ,",11368,7182052828.0,colombian,16540
tacos al suadero,"39-04 103rd st, ,",11368,7184572000.0,mexican,16542
polanco restaurant,"3313 108th st, ,",11368,7185659598.0,dominican,16543
caridad restaurant,"100-02 northern blvd, ,",11368,7184785659.0,spanish,16546
la brisa restaurant,"3779 103rd st, ,",11368,7182054941.0,latin american,16549
boca chica,"96-20 37th ave, ,",11368,7186391414.0,latin american dominican,16550
angelita restaurant,"107-01 37th ave, ,",11368,7183975265.0,dominican spanish,16551
pico rico,"103-12 northern blvd, ,",11368,7183964414.0,latin american peruvian seafood,16552
las delicicias peruanas,"43-07 104th st, ,",11368,7185651272.0,latin american peruvian,16553
111 deli stop corp,"110-21 northern blvd, ,",11368,3473614276.0,delis,16555
completo nyc,"queens international night market, 47-01 111th st,",11368,3476088558.0,street vendors latin american,16556
corona cafe and grill,"10722 corona ave, ,",11368,7182713033.0,bakeries colombian breakfast & brunch,16558
café con leche,"102-09 roosevelt ave, ,",11368,,latin american,16559
don juan taqueria,"103-18 roosevelt ave, ,",11368,3478429025.0,mexican,16560
city place grill,"10223 horace harding expy, ,",11368,7182711700.0,fast food sandwiches pizza,16561
los tres potrillos,"111-16 roosevelt ave, ,",11368,7185051533.0,mexican,16562
acela club,"12001 roosevelt ave, ,",11368,7185654333.0,american (traditional) salad soup,16564
alberta restaurant mexican cuisine,"3781 103rd st, ,",11368,7188990330.0,mexican,16565
franco's meat & deli,"4717 104th st, ,",11368,7186991981.0,meat shops sandwiches,16566
pat lafriedas original filet mignon steak sandwich,"123-01 roosevelt ave, citi field,",11368,,sandwiches,16567
juan bar restaurant,"96-15 roosevelt ave,",11368,7184240999.0,cocktail bars mexican,16568
homemade taqueria,40-10 junction blvd,11368,7184403307.0,mexican,16569
tu cocina restaurant bar,"107-02 corona ave, ,",11368,,mexican,16570
manuelito restaurant,10328 corona ave,11368,7186990003.0,latin american breakfast & brunch,16571
taste of dolly's,"4007 111th street,",11368,7185651420.0,pizza,16573
la nortena restaurant,"10214 roosevelt ave, ,",11368,7186724485.0,mexican,16574
el cuencanito,"9912 alstyne ave, ,",11368,7182711721.0,latin american pizza,16575
seba seba bakery/restaurant,"96-01 roosevelt ave, ,",11368,7188984088.0,latin american,16576
tulcingo restaurant,"40-36 national st, ,",11368,7186398880.0,mexican,16577
el dorado cafe,"10202 roosevelt ave, ,",11368,7184265992.0,latin american american (new),16578
quisqueya restaurant,"9701 roosevelt ave, ,",11368,7184780704.0,latin american dominican,16579
chimi cibao,"37- 15 108 st 11368, ,",11368,7189261733.0,food stands,16580
tony's pizzeria & restaurant,"4518 104th st, ,",11368,7187791707.0,pizza,16581
cafe rubio sports bar & restaurant,"9805 northern blvd, ,",11368,7185054670.0,sports bars latin american,16582
box frites,"12301 roosevelt ave, ,",11368,,food stands hot dogs,16584
moffle bar,"47-01 111th street,",11368,6467062341.0,waffles asian fusion food trucks,16585
northern fried chicken & pizza,"104-02 northern blvd,",11368,7183975720.0,halal chicken shop sandwiches,16586
tulcingo grocery,"106-18 northern blvd,",11368,3478087121.0,mexican grocery,16587
la america restaurant,"10310 roosevelt ave, ,",11368,7184763476.0,mexican,16588
two boots pizza - citi field,"123-01 roosevelt ave, ,",11368,,pizza,16589
empanadas cafe,"56-27 van doren st,",11368,7185927288.0,empanadas,16590
tortas neza,"juan bar, 96-15 roosevelt ave",11368,3476661517.0,mexican food stands,16592
paraiso colombiano,10620 corona ave,11368,7186995054.0,colombian,16593
pollos a la brasa,"10626 corona ave, ,",11368,7182718687.0,latin american peruvian,16594
number 1 chinese restaurant,"10614 northern boulevard, ,",11368,7184781817.0,chinese,16595
pollo campero,"103-26 roosevelt ave,",11368,7182056943.0,fast food chicken shop latin american,16596
champions bar & grill,"new york ave, ,",11368,,american (traditional),16597
las llaves de chile,"108-02b northern blvd, ,",11368,7184243050.0,bakeries fast food,16599
victoria's pizzeria restaurante,"111-17 roosevelt ave, ,",11368,7188038408.0,pizza italian mexican,16600
tony and louies deli,"37-11 126th st, ,",11368,,delis,16602
ceasar's club at citifield,"perimeter rd, ,",11368,,bars american (new),16603
tenampa restaurant,"9614 roosevelt avenue, ,",11368,7183357359.0,mexican,16604
northern cafe,"101-13 northern blvd,",11368,7184069335.0,latin american sandwiches,16605
the little chinantla,"96-06 43rd ave, ,",11368,7182058999.0,mexican,16606
nuevo tacos al suadero,"9722 roosevelt ave, ,",11368,7185337727.0,mexican,16607
king tacos mexico,"102-03 northern blvd, ,",11368,7184241956.0,mexican,16609
el globo restaurante,"42-13 102 st, ,",11368,7187797898.0,latin american,16610
citi field,"123-01 roosevelt ave, ,",11368,7185076387.0,stadiums & arenas baseball fields,16611
vinicio's restaurant,4021 108th st,11368,7184783600.0,italian mexican karaoke,16612
mcdonald's,"4012 national st, ,",11368,7184245106.0,burgers fast food,16613
encuentro 103,"3729 103rd st, ,",11368,7187794245.0,latin american burgers breakfast & brunch,16615
sarku japan express,"3721 junction blvd, ,",11368,7188988898.0,japanese imported food,16616
la estancia de la spiga,"42-13 102 st, ,",11368,7187797898.0,mexican,16617
burger express,"5302 108th street, ,",11368,7182711616.0,colombian,16618
master express deli & restaurant,"12696 willets point blvd, ,",11368,7184248207.0,delis,16619
papa rosso pizza,"citi field, 12301 roosevelt ave,",11368,9179220370.0,pizza,16620
queens coffee shop,"10880 roosevelt avenue, ,",11368,7184293552.0,restaurants,16623
corona pizzeria,"5123 108th st, ,",11368,7182713736.0,pizza,16625
los 3 potrillos restaurant,"40-20 junction blvd, ,",11368,7186396881.0,mexican,16626
taste of italy  pizzeria,4005 junction blvd,11368,7189712151.0,italian salad pizza,16627
la gitana two,"11103 roosevelt ave, ,",11368,7187797797.0,colombian bakeries,16630
charo restaurant  #3,"102-01 37th ave, ,",11368,7187797730.0,dominican latin american,16631
kennedy fried chicken,"102-20 37th ave, ,",11368,7185051057.0,american (new),16632
the lemon ice king of corona,"52-02 108th st, ,",11368,7186995133.0,ice cream & frozen yogurt,16634
randolph beer at citifield,"123-01 roosevelt ave, ,",11368,7185076387.0,"food stands beer, wine & spirits sandwiches",16635
usta billie jean king national tennis center,"flushing meadows corona park, ,",11368,7187606200.0,tennis stadiums & arenas,16636
papa john's pizza,"9906 northern blvd, ,",11368,7185077991.0,pizza,16640
lucky chinese restaurant,4302 national st,11368,7188989880.0,chinese,16641
blue aroma cafe,"4106 junction blvd, ,",11368,7187797279.0,colombian diners coffee & tea,16642
cafe 2000 corona,4008a junction blvd,11368,7182051089.0,restaurants,16644
salina's ecuadorian bar & restaurant,"102-02 northern blvd, ,",11368,7182051980.0,spanish bars,16645
mi cocina mexican cuisine,"107-02 corona ave, ,",11368,7186061559.0,mexican,16647
estrella latina,"3907 104th st, ,",11368,7185652377.0,latin american spanish,16648
costa verde,"94-59 corona ave, ,",11368,7182710900.0,peruvian,16649
wing lee kitchen,"5902 99th st, ,",11368,7186990600.0,chinese,16650
rodeo deli grocery,"9830 corona avenue, ,",11368,7186996340.0,delis sandwiches,16651
nueva villa china restaurant,"3910 103rd street, ,",11368,7184761527.0,restaurants,16652
may chun garden,"4075 junction blvd, ,",11368,7185657700.0,chinese,16653
lucky chinese food,"4302 national st, ,",11368,7188989885.0,chinese,16654
tacos mexico 1,"4110 102nd st, ,",11368,7185050332.0,mexican,16655
corona gyro inc,4012 104th st,11368,7182058683.0,greek,16656
great china,"3781 103rd st, ,",11368,7185652099.0,chinese,16657
tacos el super rancho,"41-08 108th st, ,",11368,3476178234.0,street vendors mexican food stands,16658
don francisco restaurant,"4056 junction blvd, ,",11368,7186392665.0,latin american,16660
taqueria santa fe,"9407 astoria blvd, ,",11369,7185935454.0,mexican,16662
laguardia cafe,"97-02 23rd ave, ,",11369,7184580001.0,spanish breakfast & brunch cafes,16664
five guys burgers and fries,"ditmars blvd and 94th st, ,",11369,7185050565.0,burgers fast food,16665
buccaneer diner,"9301 astoria blvd, ,",11369,7184295188.0,diners,16667
cali aji con sabor restaurant 02007855 restaurant,9815 astoria blvd,11369,7184768935.0,restaurants,16669
custom burgers by pat la frieda,"delta terminal, laguardia airport,",11369,,burgers,16670
taste of prime tavern,"94-00 ditmars blvd, , delta terminal",11369,7185333400.0,american (new) bars,16671
new king's garden,"9606 31st ave, ,",11369,7186723805.0,chinese,16672
jamaica breeze,"103-02 astoria blvd,",11369,7188994743.0,caribbean,16673
panorama restauant,"87-16 astoria blvd,",11369,7185059162.0,spanish,16674
airways pizza gyro & restaurant,"90-13 astoria blvd, ,",11369,7187795548.0,pizza italian sandwiches,16675
subway,"8704 astoria blvd, ,",11369,7182052568.0,fast food sandwiches,16676
cibo bistro and wine bar,"laguardia airport, us air terminal,",11369,7184245693.0,italian,16677
fox sports bar,"laguardia airport, ,",11369,,sports bars american (new),16678
lucky's queens,10011 astoria blvd,11369,7185072900.0,chinese,16679
cafe y algo mas,"9813 astoria blvd, ,",11369,7182050450.0,bakeries colombian,16680
tikka grill,"2402 82nd st, ,",11370,7184584848.0,pakistani,16682
antonio's kitchen,"76-08 21st ave, ,",11370,7187289200.0,italian wine bars,16683
plaka,"75-61 31st ave, ,",11370,7185050515.0,greek,16684
jackson hole,"6935 astoria blvd n, ,",11370,7182047070.0,diners burgers,16685
rocco's brick oven pizzeria,79-16 21st ave,11370,7187213535.0,pizza italian,16686
cassidy's ale house,"7502 31st ave, ,",11370,7184246549.0,pubs irish,16687
dalton's bar & grill,"84-14 astoria blvd, ,",11370,7184784037.0,sports bars american (new) italian,16688
nick's gourmet deli,"74-15 ditmars blvd, ,",11370,7182788338.0,delis,16689
peter's greek empire,"25 ave and 73 st, ,",11370,5165092375.0,food trucks greek,16691
starlight grill restaurant & sweet,8002 astoria blvd,11370,7185058800.0,indian pakistani,16692
j j chan's garden,"7521 31st ave, ,",11370,7188986686.0,chinese seafood asian fusion,16693
king's taste,"8406 astoria blvd, ,",11370,7184269068.0,chinese,16695
n & r delicatessen,"7719 25th ave, ,",11370,7188992444.0,delis,16696
mr bruno's pizzeria & restaurant,"75-63 31st ave, ,",11370,7186518111.0,pizza italian seafood,16697
cannelle patisserie,"75-59 31st ave, ,",11370,7185656200.0,bakeries desserts,16698
chop sticks chinese,"7718 21st ave, ,",11370,7182048119.0,chinese,16699
gyro express souvlaki restaurant,"7706 21st ave, ,",11370,7182781230.0,sandwiches,16701
asian chao,"94-00 grand central pkwy, , terminal b",11370,7188986665.0,chinese,16702
little caesars pizza,"84-04 astoria blvd,",11370,3476124840.0,pizza,16704
rubi rosa,"84-07 northern blvd, ,",11370,3477305115.0,latin american caribbean lounges,16705
oregano bbq,8007 31st ave,11370,7183960000.0,barbeque,16706
king river chinese restaurant,"8018 31st ave, ,",11370,7188030818.0,chinese,16707
king river chinese restaurant,"8018 31st ave, ,",11370,7188030818.0,chinese,16708
new york sports bar,"la guardia airport, terminal b,",11370,,sports bars american (traditional),16709
figs food & spirits,"la guardia airport, ,",11370,,coffee & tea,16710
comfort inn laguardia airport - 83rd st,23-45 83rd st,11370,7187791100.0,hotels,16711
kesso foods gourmet,"7720 21st ave, ,",11370,7187775303.0,ice cream & frozen yogurt,16712
kitchen 79,"37-70 79th st, ,",11372,7188036227.0,thai,16713
oceanic boil,"84-20 37th ave, ,",11372,9292966338.0,cajun/creole seafood bars,16714
lhasa fast food,"37-50 74th st, ste 3750,",11372,3479526934.0,himalayan/nepalese,16715
emoji burger,"80-07 37th ave, ,",11372,9178326427.0,burgers hot dogs american (new),16716
pio pio 2,"84-02 northern blvd, ,",11372,7184264900.0,latin american peruvian,16717
black thai,"81-16 northern blvd, ,",11372,7187798424.0,thai,16718
himalayan yak,"72-20 roosevelt ave, ,",11372,7187791119.0,himalayan/nepalese indian,16721
sake bar by zabb,"71-28 roosevelt ave, ,",11372,9293439169.0,japanese,16722
pollos a la brasa mario,"8101 roosevelt ave, ,",11372,7186395555.0,colombian,16723
urubamba,"86-20 37th ave, ,",11372,7186722224.0,peruvian,16724
auttharos,"71-28 roosevelt ave, ,",11372,7184267992.0,thai salad,16725
la boina roja steak house,"8022 37th ave, ,",11372,7184246711.0,steakhouses colombian,16726
saw shack,"84-22 37th ave,",11372,7188982768.0,chinese,16727
uncle peter's,"83-15 northern blvd, ,",11372,7186518600.0,italian spanish american (new),16728
jeaw hon new york,"71-30 roosevelt ave,",11372,9293280553.0,thai hot pot,16729
little tibet,"72-19 roosevelt ave,",11372,7185058423.0,himalayan/nepalese,16732
lali guras,"3763 76th st, ,",11372,7184240017.0,himalayan/nepalese,16733
969 nyc coffee,"37-61 80th st,",11372,6462037304.0,coffee & tea specialty food japanese,16734
cafe salamanca,"79-05 northern blvd, ,",11372,7184582446.0,spanish,16737
arunee thai,"78-23 37th avenue, ,",11372,7182055559.0,thai,16738
armondo's italian restaurant,"7316 northern blvd, ,",11372,7188980113.0,italian,16739
bocaito cafe & wine bar,"81-15 northern blvd,",11372,3476171606.0,latin american cocktail bars breakfast & brunch,16740
taqueria coatzingo,"7605 roosevelt ave,",11372,7184241977.0,mexican,16741
sac's place of jackson heights,"86-14 37th ave,",11372,7186852623.0,pizza,16742
mustang thakali kitchen,"74-14 37th ave, ,",11372,7188985088.0,himalayan/nepalese,16743
unidentified flying chickens,"71-22 roosevelt ave, ,",11372,7182056662.0,korean chicken wings beer bar,16744
el pollo inka peru,"89-12 northern blvd, ,",11372,7185051313.0,peruvian,16745
sompong thai,"3709 83rd st, ,",11372,7188998424.0,thai,16747
haat bazaar,"3711 73rd st, ste 73,",11372,7182058588.0,bangladeshi indian,16748
thái son,"4010 74th st, ,",11372,7184766805.0,vietnamese,16749
playground authentic thai cuisine,"71-30 roosevelt ave, ,",11372,7187797912.0,karaoke thai bars,16750
el anzuelo fino,"86-01 northern blvd, ,",11372,7184268660.0,peruvian seafood,16751
teriyaki factory,"8312 37th ave,",11372,7188992429.0,japanese,16752
tawa food,"3738 72nd st, ,",11372,7184577766.0,vegetarian himalayan/nepalese,16753
okawa,"77-05 37th ave, ste a,",11372,7186721818.0,japanese,16754
el rico tinto,"7607 37th ave, ,",11372,7184241324.0,colombian mexican breakfast & brunch,16755
legends bar & grill,"7104 35th ave, ,",11372,7188999553.0,bars barbeque,16756
la esquina del camaron mexicano,"80-02 roosevelt ave, ,",11372,3478852946.0,seafood mexican,16758
appetitto,"79-07 37th ave, ,",11372,3478080709.0,russian delis,16759
sammy's halal food,"73rd st and broadway, ,",11372,3473427480.0,middle eastern food stands halal,16760
jahn's,"81-04 37th ave, ,",11372,7186510700.0,diners,16761
cafe salamanca,"79-05 northern blvd, ,",11372,7184582446.0,spanish,16762
la nueva bakery,"86-10 37th ave, ,",11372,7185074785.0,bakeries latin american,16765
spicy tibet,"75-04 roosevelt ave, ,",11372,7187797500.0,himalayan/nepalese,16766
lima restaurant & bar,"85-07 northern blvd, ,",11372,9178326676.0,bars latin american peruvian,16767
chiflez,"95-02 roosevelt ave, ,",11372,7182051385.0,latin american,16768
la gloria,"86-11 northern blvd, ,",11372,3478320295.0,lounges cuban caribbean,16769
los toldos restaurants,"8401 northern boulevard, ,",11372,7185657540.0,restaurants,16770
el toro bravo,"88-12 roosevelt ave, ,",11372,7185051025.0,mexican,16771
jackson diner,"3747 74th st, ,",11372,7186721232.0,indian buffets,16772
mi estrella,"88-19 roosevelt ave, ,",11372,7184298973.0,latin american chinese cuban,16773
kennedy chicken pizza & kabab,"89-21 northern blvd, ,",11372,7188982700.0,pizza american (traditional),16774
parrilladas sunrise,"83-11 northern blvd., ,",11372,9173964825.0,mexican tex-mex,16775
chifa restaurant,"73-20 northern blvd,",11372,7188980108.0,chinese peruvian,16777
brisas del valle,"9014 37th ave, ,",11372,7184788567.0,latin american,16778
samurai japan,"95-13 roosevelt ave, ,",11372,7185059000.0,japanese,16779
la casa del pollo peruano,"8112 roosevelt ave, ,",11372,7182057023.0,latin american,16780
yummy,"94-20 roosevelt ave., ,",11372,3478320590.0,chinese,16781
jing fu house,9549 roosevelt ave,11372,7186728888.0,chinese,16782
los arrieros restaurant,"7602 roosevelt ave, ,",11372,7188983359.0,colombian,16783
cositas ricas,"7919 roosevelt ave, ,",11372,7184781500.0,bakeries latin american,16784
max bakery and restaurant,", 37-63 90th st,",11372,3479866651.0,bakeries chinese bubble tea,16785
lin's kitchen,"70-24 35th ave, ,",11372,7185051388.0,chinese,16786
tulcingo restaurant,"9558 roosevelt ave, ,",11372,7184240404.0,mexican,16787
d'antigua lounge,"84-16 northern blvd, ,",11372,7187790128.0,music venues lounges colombian,16788
nuevo tacos al suadero,"94-06 roosevelt ave., ,",11372,7185077100.0,mexican,16789
tomo japanese cuisine,"86-12 37th ave, ,",11372,7182056222.0,japanese sushi bars,16790
veyta's bakery cafe,9201 roosevelt ave,11372,7184248680.0,cafes,16791
sal's bar restaurant lounge,"81-10 northern blvd,",11372,7182551241.0,lounges american (traditional),16794
just made 4 u,"8021 37th ave, ,",11372,7182058102.0,salad juice bars & smoothies burgers,16795
kabab king,"7301 37th rd, ,",11372,7184575857.0,indian pakistani bangladeshi,16796
bachue restaurant and bar,"8602 37th ave, ,",11372,7187797595.0,sports bars colombian,16797
new peking,"7715 37th ave, ,",11372,7184269789.0,chinese,16798
cholsum tibetan restaurant,"72-24 roosevelt ave, ,",11372,3474215318.0,himalayan/nepalese,16799
teatro restaurante boulevard,"8222 northern blvd, ,",11372,7186512797.0,colombian,16800
garden cafe preciosa's restaurant,"37-07 83rd st, ,",11372,7183975631.0,latin american,16801
taco veloz,"8610 roosevelt ave, ,",11372,,mexican,16804
potala fresh momo,"broadway & 37th rd, ,",11372,9177671777.0,himalayan/nepalese food stands,16805
jackson house,"82-14 37th ave, ,",11372,7186396201.0,diners,16806
al naimat restaurant & sweets,"3703 74th st, ,",11372,7184761100.0,indian desserts coffee & tea,16809
taqueria huejotzingo,"75th st & roosevelt ave, ,",11372,,food stands mexican,16810
namaste tashi delek,"37-66 74th st, ,",11372,6462039938.0,himalayan/nepalese,16811
don francisco junior's,"9508 35th ave, queens,",11372,7186392669.0,spanish latin american,16812
la perrada de chalo,"8312 northern blvd, ,",11372,7186396677.0,burgers hot dogs colombian,16813
sagitaurio bakery,"82-01 roosevelt ave, ,",11372,,pizza,16814
el palacio de los cholados,"83-18 northern blvd, ,",11372,9174365649.0,juice bars & smoothies colombian,16815
la casa del pollo peruano ii,"8707 roosevelt ave, ,",11372,7182057023.0,latin american peruvian,16816
la pequeña colombia,"83-27 roosevelt ave, ,",11372,7184788700.0,colombian,16817
k & l delicatessen,"7601 37th ave, ,",11372,7187790506.0,sandwiches burgers breakfast & brunch,16818
taste of lahore,"73-10 northern blvd, ,",11372,7187796700.0,vegetarian pakistani indian,16819
amaru pisco bar,"84-13 northern blvd, ,",11372,7182055577.0,lounges tapas bars cocktail bars,16820
molcajete mexican restaurant,"92-13 roosevelt ave,",11372,7188991200.0,mexican bars spanish,16821
casa colombia,"8623 roosevelt ave, ,",11372,7187796459.0,colombian,16822
chilli chicken,"75-18 37th ave, ,",11372,7184266888.0,american (traditional),16825
pollos mario,"8302 37 ave, ,",11372,7184578800.0,sports bars coffee & tea spanish,16826
pio pio 5 to go,"84-21 northern blvd, ,",11372,7184261010.0,peruvian latin american,16827
denny's,8710 northern blvd,11372,7184461312.0,diners breakfast & brunch american (traditional),16828
bagel house iv,"8918 northern blvd, ,",11372,7185075573.0,breakfast & brunch,16829
j&c delicias,"37-61 79th st, ,",11372,7188030284.0,colombian,16830
el maguey mexican restaurant,"83-28 northern blvd,",11372,9295220562.0,new mexican cuisine,16831
jax inn diner,"72-12 northern blvd, ,",11372,7184761240.0,diners,16832
delhi heights,"37-66 74th st, ,",11372,7185071111.0,indian buffets,16833
lenos bar restaurant,8015 northern blvd,11372,7185331113.0,latin american bars,16834
las delicias tropical corporation,"9316b 37th ave, ,",11372,7186723456.0,coffee & tea latin american,16835
el pequeno coffee shop,"8610 roosevelt ave, ,",11372,7182057128.0,coffee & tea latin american,16836
pachas,"9321 37th ave, ,",11372,7183970729.0,colombian,16837
chao hong,"7813 roosevelt avenue, ,",11372,7184240900.0,chinese seafood soup,16838
afghan kebab & grill,"74-16 37th ave, ,",11372,7185078800.0,afghan halal,16839
rey's pizzeria,9513 northern blvd,11372,7184240991.0,italian pizza sandwiches,16840
que rico taco!,"33-07 89th st, ,",11372,7186394202.0,mexican,16841
central cafe,"79-01 37th ave, ,",11372,7185072185.0,delis sandwiches,16842
baul dada jhal muri shop,"37-07 73rd st, ,",11372,,street vendors bangladeshi indian,16843
la gran uruguaya restaurant,"85-02 37th ave, ,",11372,7185050400.0,spanish latin american,16844
cheng garden,"9422 northern boulevard, ,",11372,7187793626.0,restaurants,16845
mcdonald's,7519 roosevelt ave,11372,7185053283.0,burgers fast food,16846
dosa delight,"3566 73rd st, ,",11372,7183971000.0,indian vegetarian kosher,16848
el perro,"80-26 northern blvd, ,",11372,7184240763.0,fast food latin american hot dogs,16849
pizza sam,"8906 northern blvd, ,",11372,7183353800.0,pizza italian,16850
ricky's cafe,"7502 37th ave, ,",11372,7184781360.0,breakfast & brunch,16851
vitalz,"8610 roosevelt ave, ,",11372,3478134327.0,health markets sandwiches,16852
sol inca,"87-07 northern blvd, ,",11372,7184461149.0,peruvian,16853
parrillada restaurant,"84-02 37th ave, ,",11372,7184240600.0,latin american,16854
ittadi garden & grill,"7307 37th rd, ,",11372,7184295555.0,indian bangladeshi,16855
el gallo giro,"roosevelt ave & 75th st, ,",11372,7185011868.0,mexican food trucks,16857
