name,address,zipcode,phone,cuisine,ID
mini picanteria el guayaquileno ii,9551 roosevelt avenue,11372,7182051112,spanish,10973
the bahche,191 7th st,11215,7184220801,mediterranean,16516
riazor blue tapas bar,8905 northern boulevard,11372,7184248464,spanish,9330
jimbo's burger palace,535 lenox avenue,10037,2124918680,american,14308
buona pizza restaurant,3213 beach channel dr,11691,7184717171,pizza,12065
starbucks,666 5th ave,10103,2129562795,cafã©/coffee/tea,19000
cajun sea,32 w 33rd st,10001,2125647333,seafood,15921
jack's wife freda,224 lafayette street,10012,2125108550,american,9780
down town association,60 pine street,10005,2124221982,american,102
i-ce-ny,101 macdougal st,10012,9173883851,"ice cream, gelato, yogurt, ices",22826
bridge cafe,2382 hughes ave,10458,9174181682,cafã©/coffee/tea,628
ground support cafe,399 west broadway,10012,2122198722,american,9916
think sweet cafe,546 kings highway,11223,7186453473,jewish/kosher,7491
bella blu,967 lexington avenue,10021,2129884624,italian,232
woops! bakeshop,93 worth st,10013,2123431900,cafã©/coffee/tea,12249
cafe viva,2578 broadway,10025,2126638482,jewish/kosher,3770
subway,2009 williamsbridge rd,10461,9177089280,sandwiches/salads/mixed buffet,15414
take a break & i'll bake cafe & creperie,489 court st,11231,7188558110,cafã©/coffee/tea,4995
oleandr restaurant,410 brighton beach ave,11235,7186485484,russian,21208
commons cafe,2 teleport drive,10311,3474664207,american,10957
burger king,521 e 149th st,10455,3473446817,hamburgers,21403
tribeca treats,94 reade street,10013,2125710500,bakery,7592
starbucks,4609 queens boulevard,11104,7184725215,cafã©/coffee/tea,22301
dale diner,189 w 231st st,10463,7185494445,american,14710
the cookie house,5328 kings plaza center,11234,7182526483,bagels/pretzels,7875
the rusty knot,374 west   11 street,10014,2126465668,american,21017
fast eddies,667 10 avenue,10036,6464498604,american,18152
roast kitchen,423 madison ave,10017,2127536587,mexican,21747
deutsche bank conference center,345 park avenue,10010,2124541327,american,23337
chipotle mexican grill,350 5 avenue,10118,2126950412,mexican,837
precious metal,143 troutman st,11206,7183815786,american,619
tamaqua,84 ebony court,11229,7186469212,"bottled beverages, including water, sodas, juices, etc.",6137
ricky's hardee,429 mother gaston blvd,11212,7184848896,chinese,15841
kennedy fried chicken,2310 grand concourse,10458,7183294139,chicken,19913
dunkin' donuts,132-10 14th avenue,11356,7187461211,donuts,14261
tropical rotisserie chicken,2701 sedgwick avenue,10468,9178916868,spanish,14813
thriving steam pot,4345 main st,11355,7188865258,chinese,19491
525 lex restaurant & lounge,525 lexington ave,10017,2127554000,american,12456
cappuccino cafe,7721 3 avenue,11209,7182388700,american,14450
the topaz,251 bushwick ave,11206,3477707217,american,21857
sotto 13,140 west   13 street,10011,2126471001,italian,2582
luke's lobster,426 amsterdam avenue,10024,2128778800,seafood,16199
cornerstone,327 greenwich st,10013,2129663065,american,3395
panini tost cafe,1617 oriental blvd,11235,7185130500,sandwiches/salads/mixed buffet,18558
fp patisserie,1 west   58 street,10019,2127591600,french,19709
petite abeille,134 west broadway,10013,6469645898,continental,13840
mill korean restaurant,2895 broadway,10025,2126667653,korean,13356
gio's pizza & restaurant,308 e 141st st,10454,7189931952,pizza,7334
desi grub,200 w 40th st,10018,2123545284,indian,10176
zen 3 cuisine,13335 roosevelt ave,11354,6464581101,chinese,20709
gourmet sweets,1107 coney island ave,11230,7184214100,pakistani,4646
hampton inn,320 pearl street,10038,2125714400,american,9602
kissena park golf club,16415 booth memorial avenue,11365,7189394594,american,9028
tasti d-lite,1276 lexington avenue,10028,2128766200,"ice cream, gelato, yogurt, ices",4173
small kitchen,4437 vernon boulevard,11101,7186066200,sandwiches/salads/mixed buffet,8471
el carboncito restaurant,1524 watson avenue,10472,7188938211,mexican,2778
hillside pizza,16904 hillside ave,11432,7185583939,pizza,22980
subway,1 penn plaza,10119,2122394212,sandwiches,11094
pates el traditions,52 havemeyer street,11211,7183021878,french,15552
empire house chinese restaurant,1789 stillwell avenue,11223,7182343040,chinese,19935
the australian,20 west 38 street,10018,2128698601,australian,15670
el bloque deli,13207 jamaica ave,11418,7187390330,spanish,9497
kfc,1556 myrtle avenue,11237,7183819175,chicken,22813
circle line manhattan,0 west 42 street,10036,2126308882,american,11782
prima sarabella bar restaurant,4108 greenpoint ave,11104,7187864646,italian,17668
le wafou,2254 webster ave,10457,7189026765,other,23752
el charrito junior,214 highlawn avenue,11223,7183754290,mexican,6038
i pizza ny,642 9th ave,10036,2122451451,pizza,16926
he lin restaurant,8311 broadway,11373,7186996688,chinese,10529
mexican festival,2672 broadway,10025,2015220482,mexican,13777
healthy living 106 (herbal life),167 east  106 street,10029,6464181486,"juice, smoothies, fruit salads",21597
don pollo,4106 greenpoint ave,11104,7183615898,spanish,15254
superstar family fun center inc,736 61 street,11220,7184922928,american,16798
maizal restaurant,990 bay street,10305,3478253776,mexican,13530
yakiniku west restaurant,218 east    9 street,10003,2129799238,japanese,11254
applebee's,2201 nostrand avenue,11210,3475053300,american,22040
catania's pizza cafe,2307 arthur ave,10458,7185843583,pizza/italian,15693
brisas del mar restaurant,9902 rockaway beach boulevard,11694,7184740770,"latin (cuban, dominican, puerto rican, south & central american)",15397
co ba 53,401 w 53rd st,10019,6463212046,asian,18922
bluebird food & spirits,504 flatbush ave,11225,7182820085,american,1302
starbucks,7419 3 avenue,11209,7188363882,cafã©/coffee/tea,15816
piadina restaurant,57 west   10 street,10011,2124608017,italian,9664
cbre-1540,1540 broadway,10036,2127302730,american,4352
demo kitchen,1000 3rd ave,10022,2127053000,american,23535
jennifer's restaurant,15341 hillside avenue,11432,7185231551,"latin (cuban, dominican, puerto rican, south & central american)",3252
the new amity restaurant,1134 madison avenue,10028,2128613255,american,3440
starbucks,943 2 avenue,10022,2127150752,cafã©/coffee/tea,15812
tony's famous pizza,3145 fulton street,11208,7188271994,pizza,6200
"dunkin' donuts, baskin robbins",13328 springfield boulevard,11413,7189788028,american,3952
ode to babel,772 dean st,11238,9175350500,american,22306
beacon theatre,2124 broadway,10023,2123248015,american,1496
picnic perla restaurante,3913 13 avenue,11218,7184350359,mexican,7777
asia express,493 2nd ave,10016,2126869888,chinese,4378
yogurtberry,8120 roosevelt ave,11372,7183007000,"ice cream, gelato, yogurt, ices",10092
dallas bbq,6135 junction boulevard,11374,7185929000,barbecue,7823
el fogon costeno restaurant.,10912 northern boulevard,11368,7182052828,spanish,4688
starbucks,1535 broadway,10036,2127048937,cafã©/coffee/tea,10906
paddy duggans pub,4714 greenpoint avenue,11104,7184157399,"bottled beverages, including water, sodas, juices, etc.",9310
new happy joy,4713 white plains road,10470,7183258811,chinese,3934
the red lantern,345 myrtle avenue,11205,3478895338,american,16601
spaghetti incident,231 eldridge st,10002,6468961446,italian,11023
kennedy fried chicken,934 morris ave,10456,3478759481,chicken,1553
queens coffee shop,10880 roosevelt avenue,11368,7184293552,"latin (cuban, dominican, puerto rican, south & central american)",570
armando's pizza,1717 broadway,11207,7184848500,pizza,16263
grand bo ky restaurant,214216 grand street,10013,2122199228,chinese,3980
brendan's bar,11208 rock bch blvd,11694,7186342337,"bottled beverages, including water, sodas, juices, etc.",3730
kennedy fried chicken,1815 grand concourse,10453,7185839565,chicken,16276
peking chinese restaurant,6978 188th st,11365,7183803777,chinese,2584
trini breakfast shed ii,3209 church avenue,11226,7182822646,caribbean,5435
galleries lounge british airways,59 jfk airport,11430,7184255578,american,12313
mcdonald's,729 2 avenue,10016,2126867124,hamburgers,16049
shaktibarre,449 keap st,11211,5164430000,cafã©/coffee/tea,15558
turkuaz turkish cuisine,2637 broadway,10025,2126659541,turkish,12883
millie's deli,1301 jackson avenue,11101,7187849198,delicatessen,20459
tacos al suadero,3904 103rd st,11368,7184572000,mexican,21383
dar 525,525 grand street,11211,3474220401,mediterranean,14383
love 69,1307 ave z,11235,7184274774,american,18192
frank and joe's deli,3639 e tremont ave,10465,7188282858,delicatessen,7850
the panther room,74 wythe avenue,11249,7183025815,american,12907
karaoke nemo / trece,54 east   13 street,10003,2124775577,mexican,11
staten island 16 theatre,2474 forest ave,10303,7182736098,american,21003
pizza pasta/cavaleri pizzeria,4127 162nd st,11358,7183210303,italian,22174
tk village bakery company,16120 northern blvd,11358,7183590015,chinese,23863
angel flakes patties,2114 nostrand avenue,11210,7184340816,caribbean,2939
karma,51 1 avenue,10003,2126770351,american,14918
paulie gee,60 greenpoint avenue,11222,3479873747,pizza,3576
bs coffee shop,2106 36th ave,11106,7186068414,cafã©/coffee/tea,13393
dunkin' donuts,6820 rockaway beach boulevard,11692,3472304213,donuts,14643
dunkin' donuts,568 w 235th st,10463,2019267105,donuts,17452
shundeck restaurant,2332 86th st,11214,9179339779,chinese,68
new golden chopsticks,77 pearl st,10004,2128250314,chinese,3074
retro fitness,203 berry street,11249,7183845367,"juice, smoothies, fruit salads",18587
peggy dempseys,6414 flushing ave,11378,7183263707,american,15637
the tremont diner,3007 east tremont avenue,10461,7188243250,american,4076
dominos pizza,965 amsterdam ave,10025,2122222000,pizza,23134
el foruma night club and bar,3419 steinway street,11101,7187062496,"latin (cuban, dominican, puerto rican, south & central american)",6299
red basil thai kitchen,3247 steinway street,11103,7182783333,thai,4306
bella's place,8777 sutphin blvd,11435,7187395373,mexican,3853
china garden,3920 47 avenue,11104,7183612129,chinese,14295
antique bakery,909 3rd ave,10022,9175170633,american,23410
casa galicia,3709 31st ave,11103,7189321114,spanish,17902
galerie decafe,49 warren st,10007,9177550001,cafã©/coffee/tea,22137
dons bogam,1517 east   32 street,10016,2126832200,korean,6395
cafe dada,57 7 avenue,11217,7186222800,french,5497
chote nawab,115 lexington ave,10016,2126794603,indian,16099
tuck shop,68 east    1 street,10003,2129795200,australian,14795
alcala restaurant,246 east   44 street,10017,2123701866,spanish,11554
franco bakery,527 east  138 street,10454,7189934200,bakery,17352
shing wong restaurant,1232 avenue u,11229,9178072394,chinese,15150
goldman sachs,200 west street,10282,9173439899,american,16894
starbucks,462 7 avenue,10018,2122796432,cafã©/coffee/tea,21956
no 1 wok chinese restaurant,262 east cypress avenue,10454,7184028215,chinese,233
jjm cafe,6310 20th ave,11204,7182560138,chinese,4671
bridies bar and grill,6328 woodhaven boulevard,11374,7184268580,american,18008
subway,1523 york avenue,10028,2126495128,sandwiches,21993
dunkin' donuts,6627 bay parkway,11204,7182320290,donuts,6921
wingrite,1419 forest ave,10302,7189818189,chicken,13492
macri park,462 union avenue,11211,7185994999,american,12282
battery gardens restaurant,1 battery park plaza,10004,2128095508,american,7005
snatch & go internet cafe & juice bar,3410 church ave,11203,7182825800,"juice, smoothies, fruit salads",17159
starbucks,425 lexington ave,10017,2129223589,cafã©/coffee/tea,19177
queens lic fresh kitchen,2507 queens plz n,11101,7187861111,sandwiches/salads/mixed buffet,19284
papa john's,9906 northern boulevard,11368,7185077991,pizza,3376
bar bacon,836 9th ave,10019,6463620622,american,10486
las primas restaurant,1195 castleton ave,10310,7185247760,spanish,13538
tacos mexico,4110 102 street,11368,7185050332,mexican,10607
t.j. asian bistro,5019 skillman avenue,11377,7182052088,japanese,2160
b & r spice west indian food,11106 farmers boulevard,11412,7182641000,caribbean,9020
soho bistro,0 jfk international airport,11430,7186561012,american,16488
la bonbonniere,28 8 avenue,10014,2127419266,american,5741
popeyes louisiana kitchen,96-23 57 avenue,11368,7185925700,american,5196
mi pequena cholula deli restaurante,1481 myrtle avenue,11237,7184974982,mexican,5593
pizza boy,5819 woodside ave,11377,7184265023,italian,20399
royal bakery & roti shop,618 nostrand avenue,11216,7186040200,caribbean,22853
elim deli cafe,851 lexington avenue,10065,2124398320,delicatessen,4836
golden krust caribbean bakery & grill,872 utica avenue,11203,7182825027,caribbean,8984
popeyes/dunkin donuts,15561560 broadway,11221,7184523035,american,14317
mix,730 61 street,11220,7184924131,chinese,2010
tropical isle carribean restaurant,118-19 liberty avenue,11419,7188484753,caribbean,3818
new china king,22016 hempstead ave,11429,7184791188,chinese,1279
cancun bar,513 coney island avenue,11218,3472404332,spanish,17004
vu 46,59 w 46th st,10036,2123823045,other,20008
punto de sabor,1464 st nicholas avenue,10033,2129282298,"latin (cuban, dominican, puerto rican, south & central american)",8239
teddy's cafe,805 zerega avenue,10473,7182397050,american,4436
the fat radish,17 orchard street,10002,2123004053,english,161
creole fusion,11144 springfield blvd,11429,7184642900,caribbean,2984
m&s nice bakery & restaurant,819 seneca ave,11385,7185763625,bakery,3989
wallflower,235 w 12th st,10014,6466829842,french,713
los cuencanitos,5418 roosevelt avenue,11377,7184261734,"latin (cuban, dominican, puerto rican, south & central american)",17111
la sirena,88 9th ave,10011,2129776096,italian,15266
la isla,4920 5 avenue,11220,7187489375,"latin (cuban, dominican, puerto rican, south & central american)",744
new florentina restaurant,454 graham ave,11211,7183897497,mexican,18677
tavern lounge,9707 jamaica avenue,11421,7186735659,irish,20167
the lowery bar & kitchen,4302 43rd ave,11104,9292080054,american,16949
bar/ball park,4 penn plz,10121,2125656273,hotdogs,23711
incheon restaurant,16225 depot road,11358,7183211533,korean,5042
"dunkin' donuts, baskin robbins",16804 jamaica avenue,11432,7185263376,donuts,10421
tak king chinese restaurant,1367 fulton street,11216,7186223416,chinese,7507
new dyker restaurant,8505 18 avenue,11214,7182341435,american,4123
crispin's hell's kitchen,764 10th ave,10019,2125860888,american,6289
super bowl chinese restaurant,5963 55 road,11378,7188941234,chinese,14373
hot pot 828,828 64th st,11220,7188331388,chinese,19081
daily grind coffee,65 nassau st,10038,2122333985,cafã©/coffee/tea,13405
room mate grace hotel,125 west   45 street,10036,2123542323,american,11959
el trio grill,10201 44th ave,11368,7183960555,spanish,11748
ground level  pub & grub,958 post avenue,10302,7184429307,american,10287
subway,1145 bay street,10305,7187277779,sandwiches,18137
x caffe,3952 broadway,10032,2125431999,cafã©/coffee/tea,21171
hop kee restaurant,21 mott street,10013,2129648365,chinese,5480
pieces,8 christopher street,10014,2129299291,american,2768
el centro,824 9 avenue,10019,6467636585,mexican,18514
restaurant la savane,239 w 116th st,10026,6464904644,african,15531
cafe oliviero,850 7 avenue,10019,2125821902,american,2871
argo tea,550 1 avenue,10016,6463503456,cafã©/coffee/tea,2671
celtic gasthaus,6404 myrtle avenue,11385,7184568341,american,10158
the dub pie shop,211 prospect park west,11215,7187882448,australian,193
dunkin' donuts,1369 broadway,10018,6466493753,donuts,19914
sakanaya,304 e 49th st,10017,2123390033,japanese,13943
burger king,13 hillel place,11210,7182534002,american,6837
edison ballroom,240 west   47 street,10036,2122017650,asian,19923
pho mekong,15632 northern boulevard,11354,7188862070,vietnamese/cambodian/malaysia,6880
zinc,82 west    3 street,10012,2124779462,american,21213
moon & flower house,5912 7th ave,11220,7187650020,chinese,1719
st marks karaoke,6 st marks place,10003,2122286250,"bottled beverages, including water, sodas, juices, etc.",18037
caracas arepa /to go,91 east    7 street,10009,2122285062,"latin (cuban, dominican, puerto rican, south & central american)",3553
sea sky ktv,4620 kissena blvd,11355,7185835598,other,11356
rosa's pizza,2 w 14th st,10011,2128989898,pizza,17179
dunkin' donuts,7910 springfield boulevard,11364,7187360100,donuts,18610
chipotle mexcian grill # 2760,2614 jackson ave,11101,7187842706,mexican,9227
prive,813 annadale road,10312,7189848444,other,9888
crown fried chicken,842 rockaway ave,11212,7184841001,chicken,23729
insomnia cookies,405 amsterdam avenue,10024,2153831319,american,3213
liquiteria,145 4th ave,10003,2124600004,"juice, smoothies, fruit salads",15690
dairy queen grill & chill,10 ferry terminal dr,10301,7184476035,american,14638
clubs gyro,1026 nostrand avenue,11225,7184671024,middle eastern,9501
rusty's,537 port richmond ave,10302,9177572078,caribbean,6241
jamaican and american nyamins,11016 merrick blvd,11433,7182628326,caribbean,20267
tavern 18,26511 union turnpike,11040,7183474846,american,3910
planet wings,2220 forest avenue,10303,7182737575,chicken,7870
aj pizzeria,4412 fort hamilton pkwy,11219,7188715745,pizza/italian,20960
waldorf-astoria 2nd fl kitchen,301 park ave,10022,2123553000,american,5794
great wall,284 kings hwy,11223,7183396888,chinese,10944
dunkin' donuts,601 2 avenue,10016,2126833793,donuts,7478
redstone rocket,3235 48th ave,11101,7183921972,american,16135
jane motorcycle,396 wythe ave,11249,3478449075,cafã©/coffee/tea,16467
dave & buster's,234 west   42 street,10036,6464952015,american,17870
lexington pizza parlor,1590 lexington ave,10029,2127227850,pizza,5015
321 ice cream shop,288 grand st,11211,9176673280,"ice cream, gelato, yogurt, ices",9039
towers restaurant and catering,27248 grand central pkwy,11005,7188198228,continental,12153
say it with cake,510 west  123 street,10027,2128649500,bakery,22860
yours truly,8 spring st,10012,9173882641,cafã©/coffee/tea,18879
starbucks,100 william street,10038,2125099709,cafã©/coffee/tea,18235
vive la crepe,189 columbus avenue,10023,2129330486,cafã©/coffee/tea,10681
giando,412 kent avenue,11249,7183877000,italian,19740
nilda's sport bar,963 prospect avenue,10459,6462413898,"latin (cuban, dominican, puerto rican, south & central american)",10658
mandevilles bistro,944 flatbush ave,11226,3474350092,caribbean,5472
shake shack,152 east   86 street,10028,6462375036,american,19210
tio pepe,168 west    4 street,10014,2122429338,seafood,132
van dam deli,5250 van dam street,11101,7187869826,spanish,13881
zheng fuzhou cuisine inc.,13b eldridge st,10002,9177706686,chinese,19279
sapporo ichiban,622 manhattan avenue,11222,7183899712,japanese,12458
"dunkin' donuts, baskin robbins",321 e kingsbridge rd,10458,2039196337,donuts,3228
lighthouse fishmarket,2451 frederick douglass blvd,10027,2123808325,american,10408
empire wok chinese restaurant,1230 castle hill ave,10462,7188282919,chinese,16146
the globe tavern,4910 skillman ave,11377,7186512558,irish,12244
cinemart cinemas,10605 metropolitan avenue,11375,7182612043,american,13156
lee's kitchen,806 burke ave,10467,7182312003,chinese,13738
tito rads grill,4910 queens blvd,11377,7182057299,filipino,14211
18 stars kitchen,8515 18th ave,11214,7182560218,chinese,7744
lin's garden,317 east  170 street,10456,7185884002,chinese,21078
rolf's german restaurant,281 3 avenue,10010,2124774750,german,16598
subway,12702 merrick boulevard,11434,7185257827,american,17005
burger king,1565 hylan boulevard,10305,7189805910,hamburgers,3805
vella,1480 2 avenue,10075,2123350456,italian,6760
go go thai,144 west   19 street,10011,2129299998,thai,11562
d elici,71 nassau st,10038,2125875740,american,11707
c & b,178 e 7th st,10009,2126762985,cafã©/coffee/tea,21543
kb 50 kitchen bar,150 e 50th st,10022,2123004869,american,11206
mex carroll diner,192 columbia st,11231,7188521925,american,492
golden krust caribbean bakery & grill,1364 pennsylvania avenue,11239,7182771003,caribbean,8973
cambreleng cafe,2403 cambreleng ave,10458,7183654337,cafã©/coffee/tea,14685
frank's lounge & bar,660 fulton street,11217,7186259339,american,1404
forest hills diner,6860 austin street,11375,7189977744,american,7170
pit stop bar,152 meserole avenue,11222,7183830981,"bottled beverages, including water, sodas, juices, etc.",16262
shake shack,9015 queens blvd,11373,6467476638,hamburgers,23635
"dunkin' donuts, baskin robbins",5801 woodside ave,11377,7188462371,donuts,23542
gino's pizzeria,15846 crossbay boulevard,11414,7187384113,pizza/italian,4612
vida,381 van duzer street,10304,7187201501,mediterranean,16326
bagels for you,11329 queens boulevard,11375,7187939200,bagels/pretzels,8258
the burger bistro,177 5 avenue,11217,7183989800,american,1393
starbucks,151 west   34 street,10001,2122390342,cafã©/coffee/tea,11214
foo kee seafood restaurant,13614 38 avenue,11354,7183580666,chinese,6081
whiskey park,100 central park south,10019,2123079222,american,1568
pret a manger,106 west 32nd street,10001,2129676760,american,17124
galleria pizza,9520 101st ave,11416,7188453973,pizza,8499
my cooking party,130 w 29th st,10001,6463141775,other,21624
perista restaurant,101 west kingsbridge road,10468,7185484178,american,10396
the rawl,212 e 45th st,10017,6466495471,asian,9641
blue bay restaurant,3533 johnson avenue,10463,7188846476,american,6320
maca restaurant,6212 woodhaven blvd,11374,7186512441,peruvian,8722
lin's garden kitchen,590 clinton street,11231,7185961083,chinese,15928
dojo restaurant,10 west 4 street,10012,2125058934,japanese,998
dunkin' donuts,1571 york avenue,10028,2122491155,donuts,18510
casa edesia,2006 cropsey ave,11214,7185522301,pizza/italian,10302
taqueria cocoyoc,211 wyckoff avenue,11237,7184974489,mexican,7313
lunch cart,14811 175th st,11434,7189950456,american,22204
bagel house,8918 northern boulevard,11372,7185075573,bagels/pretzels,18124
new york university - kimmel student center cafeteria,60 washington square south,10012,2129984577,american,18811
chen six flags chinese restaurant,558 beach 25th st,11691,7188688800,chinese,20691
incheon seafood restaurant,3916 prince st,11354,7189613777,korean,18979
tehuitzingo deli and grocery,695 10 avenue,10036,2123975956,mexican,19029
grey bar & restaurant,43 west   26 street,10010,2125322643,american,11875
draught 55 bar & kitchen,245 east   55 street,10022,2123004096,american,3629
starbucks,600 madison avenue,10022,2127591569,cafã©/coffee/tea,22685
tre,173 ludlow street,10002,2123533353,italian,20291
smorgas chef/ crepes du nord,53 stone street,10004,2124223500,scandinavian,10284
pyramida billards,1828 mcdonald ave,11223,7187585999,other,22996
amc theatres,890 broadway,10003,2122608173,hotdogs/pretzels,10289
the original pizza of avenue l,9514 avenue l,11236,7185313559,pizza,5931
lelabar,422 hudson street,10014,2122060594,american,10746
810 deli & cafe,810 7 avenue,10019,2125414136,american,11072
subway,747 east gun hill road,10467,7186531407,sandwiches,9372
starbucks,2202 31 street,11105,7186266004,cafã©/coffee/tea,5444
safaya restaurant & fish market,801 stanley ave,11207,3473742490,seafood,8259
classic deli,2655 richmond avenue,10314,7187613307,delicatessen,4469
park cafe,82 7 avenue,11217,7183990957,american,9708
baroque,1944 steinway st,11105,7182742777,american,19033
bill's bar and burger downtown,85 west street,10006,2128943800,american,13478
golden krust caribbean bakery & grill,1511 fulton street,11216,7186040041,caribbean,5694
carvel ice cream,6924 5 avenue,11209,7186800578,"ice cream, gelato, yogurt, ices",18704
bany ten 57 asian fusion,1057 jackson avenue,11101,7183832388,chinese/japanese,3094
los amigos grill,142 avenue u,11223,7184490657,mexican,21332
kennedy fried chicken,2843 grand concourse,10468,7186693752,american,21052
el patio,21821 jamaica avenue,11428,7182175159,"latin (cuban, dominican, puerto rican, south & central american)",7141
birdland,315 west   44 street,10036,2125813080,american,1636
pierre loti cafe wine bar,53 irving place,10003,2127775684,tapas,12960
thistlehill tavern,441 7 avenue,11215,3475991262,american,2579
rosa's pizza,6265 fresh pond road,11385,7184977672,pizza,18521
fresh & co,309 madison ave,10017,2125337374,sandwiches/salads/mixed buffet,10668
alpha donuts,4516 queens boulevard,11104,7184724725,american,572
prince $1 pizza,1276 fulton street,11216,7186384688,pizza,8892
starbucks,145 2 avenue,10003,2127800027,cafã©/coffee/tea,16508
crown fried chicken,9085 sutphin blvd,11435,5167285817,american,9735
yebisu ramen,52 7th ave,11217,7183985500,japanese,2644
jesuit mission house kitchen,53 east   83 street,10028,2126063474,american,7006
enzo's pizzeria & italian specialties,488 kings highway,11223,7183760875,pizza/italian,20958
la nonna,134 mulberry street,10013,2123346200,italian,15889
hop shing restaurant,9 chatham square,10038,2122670220,chinese,4118
ming liang kitchen,236 e gun hill rd,10467,7185470778,chinese,13295
milk bar,620 vanderbilt ave,11238,7182300844,cafã©/coffee/tea,7373
fish,280 bleecker street,10014,2127272879,seafood,1231
cafe biba,101 kent ave,11249,9177313332,cafã©/coffee/tea,275
tony's di napoli,1081 3 avenue,10065,2128886333,italian,9792
gupji,14911 41st ave,11355,9293290628,seafood,21049
george's,8789 greenwich street,10006,2122698026,american,12846
pate's jeanty,21909 hempstead avenue,11429,7184680025,bakery,2384
"buffalo wild wings, peets coffee & tea, bento sushi",nka jfk international airport,11430,7187514769,american,2779
don nico's,0 bond st/albee sq plaza,11201,9179153793,mexican,23107
old man hustle,39 essex st,10002,2122537747,american,632
teal,2279 steinway street,11105,7187218325,middle eastern,20099
cafe zhane,765 utica ave,11203,7185895500,caribbean,11703
elsa la reina del chicharron 3,1 east  183 street,10453,7182957383,"latin (cuban, dominican, puerto rican, south & central american)",9071
cafe prague,2 west   19 street,10011,2129292602,eastern european,13173
moon tikka grill,8716 parsons boulevard,11432,7182629880,indian,989
criminal court bldg cafeteria,100 centre street,10013,2129621037,american,16877
golden crown bakery,2214 86 street,11214,7187140988,bakery,4464
woodside kitchen,7610 woodside avenue,11373,7188983570,chinese,6558
one last shag,348 franklin avenue,11238,7183982472,american,362
nights and weekends bk,627 manhattan ave,11222,5166505595,mexican,22704
mo gelato,956 lexington ave,10021,2125353924,"ice cream, gelato, yogurt, ices",13728
tony's pizzeria,175 nassau ave,11222,7183493330,pizza,17313
nyc the bull restaurant and rostisserie,6712 fresh pond rd,11385,7184174040,american,23418
the half king,505507 west 23 street,10011,2124624300,american,16997
pulau pinang malaysian cuisine,8284 broadway,11373,7186727380,asian,8805
divers cove,2901 francis lewis boulevard,11358,7183529631,american,12301
gramercy park bar,322 2 avenue,10003,6464846948,american,21033
212 pizzaman,188 e 104th st,10029,2127499262,pizza,22315
smokey island grille,1274 fulton street,11216,3477708021,caribbean,4968
new kim wei kitchen,4201 8 avenue,11232,7184366002,chinese,8836
rustico,81-83 st marks place,10003,7183603328,cafã©/coffee/tea,16959
piccolo angolo,621 hudson street,10014,2122299177,italian,5234
sakura 7,6554 grand avenue,11378,7188949888,japanese,2156
gena's grill,210 1 avenue,10009,2124733700,"latin (cuban, dominican, puerto rican, south & central american)",6184
aurora soho,510 broome street,10013,2123349020,italian,6004
topaze restaurant,428 east   48 street,11203,7186936328,caribbean,14620
sofitel new york,45 w 44th st,10036,2123548844,american,11229
socarrat (paella bar and wine bar),259 west   19 street,10011,2124621000,spanish,3830
brick oven pizza 33,201 east   33 street,10016,2125459191,pizza,20
figs cafe,0 laguardia airport,11369,7183356473,american,1735
da ciro brooklyn trattoria & pizzeria,458 myrtle ave,11205,9292959542,other,15639
sancho's restaurant,7410 3 avenue,11209,7187480770,spanish,11620
83 kien tuong restaurant,83 chrystie street,10002,2129662878,chinese,8318
pino's la forchetta,181 7 avenue,11215,7189654020,pizza/italian,776
chopsticks,11716 liberty avenue,11419,7188483100,chinese,6199
xm cafe,1040 grand concourse,10456,6463262840,american,22093
getting hungry,225 varick st,10014,2124630600,delicatessen,14593
spiegel,26 1st ave,10009,2122282894,mediterranean,9148
mcdonald's,11905 liberty avenue,11419,7188438777,hamburgers,6848
empire kitchen .,1575 park pl,11233,7189533532,chinese,10061
naked dog,47 java st,11222,3472483610,italian,8794
samaria pizza,2107 broadway,11106,7185455304,pizza,19326
sterling affair,250 joralemon st,11201,7187807525,american,4582
gray's papaya,2080 broadway,10023,2127990243,hotdogs,23349
gold star jerk center,3768 white plains road,10467,7186555585,caribbean,5753
popeyes louisiana kitchen,119 west kingsbridge road,10468,7185483010,chicken,21867
junior's seafood,700 west  180 street,10033,2125680027,seafood,10979
sam's restaurant,238 court street,11201,7185963458,american,14401
dunkin' donuts,373 kings highway,11223,7187861308,donuts,3234
super lechon hordnado,9004 37th ave,11372,9295220539,spanish,22084
joe's prime steak house and bar,4611 broadway,11103,7182071068,steak,23106
golden krust caribbean bakery & grill,2085 lexington avenue,10035,2127225253,caribbean,19968
gino's pastry shop,580 east  187 street,10458,7185843558,bakery,19450
cotton club,664 west  125 street,10027,2126637980,american,12298
calexico carne asada,122 union street,11231,7184888226,mexican,6859
ichie,53 west  106 street,10025,2128654888,japanese,20932
spot dessert bar,3916 prince st,11354,7184828712,other,11313
dean & deluca new york,632 west   28 street,10001,2124308312,american,4710
l.e.s kitchen,15 essex st,10002,6469522313,hamburgers,11170
han palace restaurant,39 e broadway,10002,2122333359,chinese,22869
magia en tu vida,3804 junction boulevard,11368,3478844548,other,20912
rizzo's fine pizza,3013 steinway street,11103,7187219862,pizza,15843
krazy chicken & pizza,299 malcolm x blvd,11233,7184847761,pizza,5911
rincon latino restaurant,4360 white plains road,10466,9292223241,spanish,7336
57's all american grill,3345 francis lewis boulevard,11358,7183533057,american,767
