% NYC Restaurant Review Dataset
@RELATION nyc_restaurant_review

@ATTRIBUTE count_of_food_adjectives_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_dish_name NUMERIC
@ATTRIBUTE count_of_food_adjectives_in_context NUMERIC
@ATTRIBUTE count_of_food_ingredients_in_context NUMERIC
@ATTRIBUTE has_price_mention {true, false}
@ATTRIBUTE price_distance INTEGER
@ATTRIBUTE has_meal_name_mentioned {true, false}
@ATTRIBUTE has_dish_quantity_mention {true, false}
@ATTRIBUTE meal_name_context_feature NUMERIC
@ATTRIBUTE dish_quantity_context_feature NUMERIC
@ATTRIBUTE country_context_feature NUMERIC
@ATTRIBUTE comma_distance INTEGER
@ATTRIBUTE semi_colon_distance INTEGER
@ATTRIBUTE dish_name_starts_with_capital {true, false}
@ATTRIBUTE count_capital_letters INTEGER
@ATTRIBUTE count_commas NUMERIC
@ATTRIBUTE count_semicolons NUMERIC
@ATTRIBUTE dish_name STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE class_label {positive, negative}

@DATA
0,0,0,0,false,-1,false,false,0,0,0,9,-1,true,1,0,0,'One ',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,74,false,0,0,0,'night after',datasets/Set_I_DEV/review-243.txt,negative
0,1,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'liquefied cheese below',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'liquefied ',datasets/Set_I_DEV/review-243.txt,negative
0,1,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'cheese below',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'to stick up',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'to ',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'stick up',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'in the way',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'in ',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the way',datasets/Set_I_DEV/review-243.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,45,-1,false,0,0,0,'tug of war',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,45,-1,false,0,0,0,'tug ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,41,-1,false,0,0,0,'of war',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'right to your',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'right ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,98,-1,false,0,0,0,'to your',datasets/Set_I_DEV/review-244.txt,negative
0,0,3,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'scape pesto and',datasets/Set_I_DEV/review-244.txt,negative
0,0,3,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'scape ',datasets/Set_I_DEV/review-244.txt,negative
0,0,3,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'pesto and',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,56,-1,false,0,0,0,'a butternut squash',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,111,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,54,-1,false,0,0,0,'butternut squash',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,95,-1,false,0,0,0,'your table like',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,80,-1,false,0,0,0,'your ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,90,-1,false,0,0,0,'table like',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'as some old',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,130,-1,false,0,0,0,'as ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'some old',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,77,-1,false,0,0,0,'that raspberry coulis',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'that ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,16,-1,false,0,0,0,'raspberry coulis',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'as a compliment',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,130,-1,false,0,0,0,'as ',datasets/Set_I_DEV/review-244.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a compliment',datasets/Set_I_DEV/review-244.txt,negative
1,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'brown sugar melted',datasets/Set_I_DEV/review-245.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'brown ',datasets/Set_I_DEV/review-245.txt,negative
1,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'sugar melted',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,27,-1,false,1,0,0,'in the East',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'in ',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,24,-1,false,1,0,0,'the East',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,19,-1,false,1,0,0,'the Korean original',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,15,-1,true,1,0,0,'Korean original',datasets/Set_I_DEV/review-245.txt,negative
0,1,0,0,false,-1,false,false,0,0,0,38,-1,false,0,0,0,'a new potato',datasets/Set_I_DEV/review-245.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-245.txt,negative
0,1,0,0,false,-1,false,false,0,0,0,36,-1,false,0,0,0,'new potato',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,30,-1,false,1,0,0,'traditional Korean restaurants',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'traditional ',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,true,1,0,0,'Korean restaurants',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'like an unnecessary',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,9,-1,false,0,0,0,'like ',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'an unnecessary',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'hands on any',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'hands ',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'on any',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,47,-1,false,0,0,0,'their way around',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'their ',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,41,-1,false,0,0,0,'way around',datasets/Set_I_DEV/review-245.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,50,-1,false,0,0,0,'one of which',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'one ',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,46,-1,false,0,0,0,'of which',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'his native Alsace',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'his ',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,1,0,0,'native Alsace',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,42,-1,true,1,0,0,'Unless you have',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,42,-1,true,1,0,0,'Unless ',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,35,-1,false,0,0,0,'you have',datasets/Set_I_DEV/review-246.txt,negative
1,0,1,0,false,-1,false,false,0,0,1,47,-1,false,1,0,0,'you as French',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,35,-1,false,0,0,0,'you ',datasets/Set_I_DEV/review-246.txt,negative
1,0,1,0,false,-1,false,false,0,0,1,43,-1,false,1,0,0,'as French',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,16,-1,false,0,0,0,'a new restaurant',datasets/Set_I_DEV/review-246.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,14,-1,false,0,0,0,'new restaurant',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'I would call',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'I ',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'would call',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,31,-1,true,1,0,0,'After we were',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,31,-1,true,1,0,0,'After ',datasets/Set_I_DEV/review-246.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,25,-1,false,0,0,0,'we were',datasets/Set_I_DEV/review-246.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,86,36,true,1,0,0,'It was moist',datasets/Set_I_DEV/review-246.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,86,36,true,1,0,0,'It ',datasets/Set_I_DEV/review-246.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,83,33,false,0,0,0,'was moist',datasets/Set_I_DEV/review-246.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,31,-1,false,0,0,0,'s an exceptionally',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'s ',datasets/Set_I_DEV/review-247.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,29,-1,false,0,0,0,'an exceptionally',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,2,0,0,'many Upper East',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'many ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,16,-1,true,2,0,0,'Upper East',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'than a wine',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'than ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a wine',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'verge of giving',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'verge ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'of giving',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,true,false,0,0,0,22,-1,true,1,0,0,'The menu is',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,43,-1,true,1,0,0,'The ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,true,false,0,0,0,18,-1,false,0,0,0,'menu is',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,36,-1,false,0,0,0,'happened to make',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,36,-1,false,0,0,0,'happened ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,27,-1,false,0,0,0,'to make',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'part something else',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'part ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'something else',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'buttery tart shell',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'buttery ',datasets/Set_I_DEV/review-247.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,10,-1,false,0,0,0,'tart shell',datasets/Set_I_DEV/review-247.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beamed cabernets that',datasets/Set_I_DEV/review-248.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'beamed ',datasets/Set_I_DEV/review-248.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'cabernets that',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'might have been',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'might ',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'have been',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'like it should',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,true,false,1,0,0,-1,-1,false,0,0,0,'like ',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'it should',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'given to rash',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'given ',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'to rash',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a euphemism for',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'euphemism for',datasets/Set_I_DEV/review-248.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a cache of',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-248.txt,negative
0,0,1,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'cache of',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'masses of raw',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'masses ',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'of raw',datasets/Set_I_DEV/review-248.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'it energy is',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,35,-1,false,0,0,0,'it ',datasets/Set_I_DEV/review-248.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'energy is',datasets/Set_I_DEV/review-248.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'A laminated card',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'A ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'laminated card',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,22,-1,false,0,0,0,'tucked behind the',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,22,-1,false,0,0,0,'tucked ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,15,-1,false,0,0,0,'behind the',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,true,1,0,0,'The booths are',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,31,-1,true,1,0,0,'The ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'booths are',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'a peep show',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,62,-1,false,0,0,0,'a ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'peep show',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,true,91,false,false,0,0,0,-1,-1,true,1,0,0,'The only garnish',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,31,-1,true,1,0,0,'The ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,true,87,false,false,0,0,0,-1,-1,false,0,0,0,'only garnish',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'may happen wordlessly',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'may ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'happen wordlessly',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'definition to the',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,1,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'definition ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,true,false,1,0,0,14,-1,false,0,0,0,'to the',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'else in town',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'else ',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'in town',datasets/Set_I_DEV/review-249.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'are street level',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'are ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'street level',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the latest addition',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'the ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'latest addition',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,true,1,0,0,'You may consume',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,true,1,0,0,'You ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,34,-1,false,0,0,0,'may consume',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,11,-1,false,0,0,0,'re grown up',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,7,-1,false,0,0,0,'re ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,8,-1,false,0,0,0,'grown up',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,33,-1,false,0,0,0,'s culinary muse',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,33,-1,false,0,0,0,'s ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,31,-1,false,0,0,0,'culinary muse',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,23,-1,true,1,0,0,'But the no',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,23,-1,true,1,0,0,'But ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,36,-1,false,0,0,0,'the no',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,14,-1,true,1,0,0,'After one bite',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,14,-1,true,1,0,0,'After ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,8,-1,false,0,0,0,'one bite',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,true,1,0,0,'They seem like',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,38,-1,true,1,0,0,'They ',datasets/Set_I_DEV/review-250.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,33,-1,false,0,0,0,'seem like',datasets/Set_I_DEV/review-250.txt,negative
0,0,2,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'garlic that is',datasets/Set_I_DEV/review-251.txt,negative
0,0,1,0,false,-1,false,false,0,0,0,119,47,false,0,0,0,'garlic ',datasets/Set_I_DEV/review-251.txt,negative
0,0,2,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'that is',datasets/Set_I_DEV/review-251.txt,negative
0,0,1,0,false,-1,false,true,0,1,0,-1,-1,false,0,0,0,'blood sausage and',datasets/Set_I_DEV/review-251.txt,negative
0,0,1,0,false,-1,false,true,0,1,0,-1,-1,false,0,0,0,'blood ',datasets/Set_I_DEV/review-251.txt,negative
0,0,1,0,false,-1,false,true,0,1,0,-1,-1,false,0,0,0,'sausage and',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,13,-1,false,0,0,0,'with its hard',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'with ',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,8,-1,false,0,0,0,'its hard',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'little rough around',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'little ',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'rough around',datasets/Set_I_DEV/review-251.txt,negative
0,0,1,2,false,-1,false,false,0,0,0,56,-1,false,0,0,0,'s version of',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,71,-1,false,0,0,0,'s ',datasets/Set_I_DEV/review-251.txt,negative
0,0,1,2,false,-1,false,false,0,0,0,54,-1,false,0,0,0,'version of',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,32,-1,false,0,0,0,'equivalent is probably',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,32,-1,false,0,0,0,'equivalent ',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,21,-1,false,0,0,0,'is probably',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,75,-1,false,0,0,0,'he features the',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,33,-1,false,0,0,0,'he ',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,72,-1,false,0,0,0,'features the',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,23,-1,false,0,0,0,'more tart than',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,-1,-1,false,0,0,0,'more ',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,0,false,-1,false,false,0,0,0,18,-1,false,0,0,0,'tart than',datasets/Set_I_DEV/review-251.txt,negative
0,0,0,2,false,-1,false,false,0,0,0,75,-1,true,1,0,0,'If questionable meat',datasets/Set_I_DEV/review-252.txt,negative
0,0,0,2,false,-1,false,false,0,0,0,75,-1,true,1,0,0,'If ',datasets/Set_I_DEV/review-252.txt,negative
0,0,0,2,false,-1,false,false,0,0,0,72,-1,false,0,0,0,'questionable meat',datasets/Set_I_DEV/review-252.txt,negative
1,0,1,0,false,-1,false,false,0,0,0,26,-1,false,0,0,0,'crunch until the',datasets/Set_I_DEV/review-252.txt,negative
