file name,start offset,end offset,negative sample
../datasets/text-documents-labeled_TRAIN/review-024.txt,317,332,dark threads of
../datasets/text-documents-labeled_TRAIN/review-024.txt,317,322,dark 
../datasets/text-documents-labeled_TRAIN/review-024.txt,322,332,threads of
../datasets/text-documents-labeled_TRAIN/review-024.txt,1853,1875,Yamato Shizuku Yamahai
../datasets/text-documents-labeled_TRAIN/review-024.txt,1853,1860,Yamato 
../datasets/text-documents-labeled_TRAIN/review-024.txt,1860,1875,Shizuku Yamahai
../datasets/text-documents-labeled_TRAIN/review-024.txt,1598,1611,and white but
../datasets/text-documents-labeled_TRAIN/review-024.txt,351,355,and 
../datasets/text-documents-labeled_TRAIN/review-024.txt,1602,1611,white but
../datasets/text-documents-labeled_TRAIN/review-024.txt,1567,1584,The narrow dining
../datasets/text-documents-labeled_TRAIN/review-024.txt,1567,1571,The 
../datasets/text-documents-labeled_TRAIN/review-024.txt,1571,1584,narrow dining
../datasets/text-documents-labeled_TRAIN/review-024.txt,434,454,an informal Japanese
../datasets/text-documents-labeled_TRAIN/review-024.txt,419,422,an 
../datasets/text-documents-labeled_TRAIN/review-024.txt,437,454,informal Japanese
../datasets/text-documents-labeled_TRAIN/review-024.txt,1938,1958,nature sounds played
../datasets/text-documents-labeled_TRAIN/review-024.txt,1938,1945,nature 
../datasets/text-documents-labeled_TRAIN/review-024.txt,1945,1958,sounds played
../datasets/text-documents-labeled_TRAIN/review-024.txt,1825,1840,be mistaken for
../datasets/text-documents-labeled_TRAIN/review-024.txt,834,837,be 
../datasets/text-documents-labeled_TRAIN/review-024.txt,1828,1840,mistaken for
../datasets/text-documents-labeled_TRAIN/review-025.txt,6222,6235,is subtle but
../datasets/text-documents-labeled_TRAIN/review-025.txt,979,982,is 
../datasets/text-documents-labeled_TRAIN/review-025.txt,6225,6235,subtle but
../datasets/text-documents-labeled_TRAIN/review-025.txt,545,559,on the streets
../datasets/text-documents-labeled_TRAIN/review-025.txt,95,98,on 
../datasets/text-documents-labeled_TRAIN/review-025.txt,548,559,the streets
../datasets/text-documents-labeled_TRAIN/review-025.txt,6726,6736,but now it
../datasets/text-documents-labeled_TRAIN/review-025.txt,999,1003,but 
../datasets/text-documents-labeled_TRAIN/review-025.txt,6730,6736,now it
../datasets/text-documents-labeled_TRAIN/review-025.txt,1112,1127,gave the dining
../datasets/text-documents-labeled_TRAIN/review-025.txt,1112,1117,gave 
../datasets/text-documents-labeled_TRAIN/review-025.txt,862,872,the dining
../datasets/text-documents-labeled_TRAIN/review-025.txt,1444,1461,where Bruce Wayne
../datasets/text-documents-labeled_TRAIN/review-025.txt,1444,1450,where 
../datasets/text-documents-labeled_TRAIN/review-025.txt,1450,1461,Bruce Wayne
../datasets/text-documents-labeled_TRAIN/review-025.txt,1238,1254,a restaurant for
../datasets/text-documents-labeled_TRAIN/review-025.txt,254,256,a 
../datasets/text-documents-labeled_TRAIN/review-025.txt,1240,1254,restaurant for
../datasets/text-documents-labeled_TRAIN/review-025.txt,159,173,Midtown at the
../datasets/text-documents-labeled_TRAIN/review-025.txt,159,167,Midtown 
../datasets/text-documents-labeled_TRAIN/review-025.txt,167,173,at the
../datasets/text-documents-labeled_TRAIN/review-025.txt,2069,2081,been when he
../datasets/text-documents-labeled_TRAIN/review-025.txt,2069,2074,been 
../datasets/text-documents-labeled_TRAIN/review-025.txt,2074,2081,when he
../datasets/text-documents-labeled_TRAIN/review-025.txt,4466,4490,Although Chevalier often
../datasets/text-documents-labeled_TRAIN/review-025.txt,4466,4475,Although 
../datasets/text-documents-labeled_TRAIN/review-025.txt,4475,4490,Chevalier often
../datasets/text-documents-labeled_TRAIN/review-025.txt,4055,4065,I tried it
../datasets/text-documents-labeled_TRAIN/review-025.txt,272,274,I 
../datasets/text-documents-labeled_TRAIN/review-025.txt,4057,4065,tried it
../datasets/text-documents-labeled_TRAIN/review-026.txt,1440,1453,The appeal of
../datasets/text-documents-labeled_TRAIN/review-026.txt,1440,1444,The 
../datasets/text-documents-labeled_TRAIN/review-026.txt,1444,1453,appeal of
../datasets/text-documents-labeled_TRAIN/review-026.txt,1403,1412,or just a
../datasets/text-documents-labeled_TRAIN/review-026.txt,516,519,or 
../datasets/text-documents-labeled_TRAIN/review-026.txt,1406,1412,just a
../datasets/text-documents-labeled_TRAIN/review-026.txt,196,208,I account it
../datasets/text-documents-labeled_TRAIN/review-026.txt,71,73,I 
../datasets/text-documents-labeled_TRAIN/review-026.txt,198,208,account it
../datasets/text-documents-labeled_TRAIN/review-026.txt,429,445,that comes close
../datasets/text-documents-labeled_TRAIN/review-026.txt,359,364,that 
../datasets/text-documents-labeled_TRAIN/review-026.txt,434,445,comes close
../datasets/text-documents-labeled_TRAIN/review-026.txt,5827,5838,the goal is
../datasets/text-documents-labeled_TRAIN/review-026.txt,104,108,the 
../datasets/text-documents-labeled_TRAIN/review-026.txt,5831,5838,goal is
../datasets/text-documents-labeled_TRAIN/review-026.txt,540,549,over to a
../datasets/text-documents-labeled_TRAIN/review-026.txt,540,545,over 
../datasets/text-documents-labeled_TRAIN/review-026.txt,545,549,to a
../datasets/text-documents-labeled_TRAIN/review-026.txt,3197,3211,enough for the
../datasets/text-documents-labeled_TRAIN/review-026.txt,3197,3204,enough 
../datasets/text-documents-labeled_TRAIN/review-026.txt,3204,3211,for the
../datasets/text-documents-labeled_TRAIN/review-026.txt,3127,3140,the same chef
../datasets/text-documents-labeled_TRAIN/review-026.txt,104,108,the 
../datasets/text-documents-labeled_TRAIN/review-026.txt,3131,3140,same chef
../datasets/text-documents-labeled_TRAIN/review-026.txt,804,816,of the world
../datasets/text-documents-labeled_TRAIN/review-026.txt,285,288,of 
../datasets/text-documents-labeled_TRAIN/review-026.txt,807,816,the world
../datasets/text-documents-labeled_TRAIN/review-026.txt,3063,3079,book racks under
../datasets/text-documents-labeled_TRAIN/review-026.txt,3063,3068,book 
../datasets/text-documents-labeled_TRAIN/review-026.txt,3068,3079,racks under
../datasets/text-documents-labeled_TRAIN/review-027.txt,1233,1253,Dougan asked affably
../datasets/text-documents-labeled_TRAIN/review-027.txt,1233,1240,Dougan 
../datasets/text-documents-labeled_TRAIN/review-027.txt,1240,1253,asked affably
../datasets/text-documents-labeled_TRAIN/review-027.txt,2914,2935,aid instructions duct
../datasets/text-documents-labeled_TRAIN/review-027.txt,85,89,aid 
../datasets/text-documents-labeled_TRAIN/review-027.txt,2918,2935,instructions duct
../datasets/text-documents-labeled_TRAIN/review-027.txt,2183,2197,effective in a
../datasets/text-documents-labeled_TRAIN/review-027.txt,2183,2193,effective 
../datasets/text-documents-labeled_TRAIN/review-027.txt,2193,2197,in a
../datasets/text-documents-labeled_TRAIN/review-027.txt,84,98,said the woman
../datasets/text-documents-labeled_TRAIN/review-027.txt,84,89,said 
../datasets/text-documents-labeled_TRAIN/review-027.txt,89,98,the woman
../datasets/text-documents-labeled_TRAIN/review-027.txt,3010,3030,sign warning against
../datasets/text-documents-labeled_TRAIN/review-027.txt,744,749,sign 
../datasets/text-documents-labeled_TRAIN/review-027.txt,3015,3030,warning against
../datasets/text-documents-labeled_TRAIN/review-027.txt,2883,2898,the walls blank
../datasets/text-documents-labeled_TRAIN/review-027.txt,89,93,the 
../datasets/text-documents-labeled_TRAIN/review-027.txt,2887,2898,walls blank
../datasets/text-documents-labeled_TRAIN/review-027.txt,3331,3349,the restaurant was
../datasets/text-documents-labeled_TRAIN/review-027.txt,89,93,the 
../datasets/text-documents-labeled_TRAIN/review-027.txt,3335,3349,restaurant was
../datasets/text-documents-labeled_TRAIN/review-027.txt,442,454,a very small
../datasets/text-documents-labeled_TRAIN/review-027.txt,442,444,a 
../datasets/text-documents-labeled_TRAIN/review-027.txt,444,454,very small
../datasets/text-documents-labeled_TRAIN/review-027.txt,3600,3618,women who lingered
../datasets/text-documents-labeled_TRAIN/review-027.txt,3600,3606,women 
../datasets/text-documents-labeled_TRAIN/review-027.txt,3606,3618,who lingered
../datasets/text-documents-labeled_TRAIN/review-027.txt,232,251,which were drooping
../datasets/text-documents-labeled_TRAIN/review-027.txt,232,238,which 
../datasets/text-documents-labeled_TRAIN/review-027.txt,238,251,were drooping
../datasets/text-documents-labeled_TRAIN/review-028.txt,1175,1186,but hold on
../datasets/text-documents-labeled_TRAIN/review-028.txt,1175,1179,but 
../datasets/text-documents-labeled_TRAIN/review-028.txt,1179,1186,hold on
../datasets/text-documents-labeled_TRAIN/review-028.txt,803,818,and said almost
../datasets/text-documents-labeled_TRAIN/review-028.txt,169,173,and 
../datasets/text-documents-labeled_TRAIN/review-028.txt,807,818,said almost
../datasets/text-documents-labeled_TRAIN/review-028.txt,5153,5170,They were already
../datasets/text-documents-labeled_TRAIN/review-028.txt,4934,4939,They 
../datasets/text-documents-labeled_TRAIN/review-028.txt,5158,5170,were already
../datasets/text-documents-labeled_TRAIN/review-028.txt,5171,5185,moving in this
../datasets/text-documents-labeled_TRAIN/review-028.txt,5171,5178,moving 
../datasets/text-documents-labeled_TRAIN/review-028.txt,5178,5185,in this
../datasets/text-documents-labeled_TRAIN/review-028.txt,937,952,mill sushi bars
../datasets/text-documents-labeled_TRAIN/review-028.txt,937,942,mill 
../datasets/text-documents-labeled_TRAIN/review-028.txt,942,952,sushi bars
../datasets/text-documents-labeled_TRAIN/review-028.txt,1478,1490,a few blocks
../datasets/text-documents-labeled_TRAIN/review-028.txt,292,294,a 
../datasets/text-documents-labeled_TRAIN/review-028.txt,1480,1490,few blocks
../datasets/text-documents-labeled_TRAIN/review-028.txt,1298,1315,trying to restore
../datasets/text-documents-labeled_TRAIN/review-028.txt,1298,1305,trying 
../datasets/text-documents-labeled_TRAIN/review-028.txt,1305,1315,to restore
../datasets/text-documents-labeled_TRAIN/review-028.txt,689,702,roll and into
../datasets/text-documents-labeled_TRAIN/review-028.txt,689,694,roll 
../datasets/text-documents-labeled_TRAIN/review-028.txt,694,702,and into
../datasets/text-documents-labeled_TRAIN/review-028.txt,3935,3948,s blending of
../datasets/text-documents-labeled_TRAIN/review-028.txt,175,177,s 
../datasets/text-documents-labeled_TRAIN/review-028.txt,3937,3948,blending of
../datasets/text-documents-labeled_TRAIN/review-028.txt,4897,4916,this desecrates the
../datasets/text-documents-labeled_TRAIN/review-028.txt,2688,2693,this 
../datasets/text-documents-labeled_TRAIN/review-028.txt,4902,4916,desecrates the
../datasets/text-documents-labeled_TRAIN/review-029.txt,1584,1603,tables lean against
../datasets/text-documents-labeled_TRAIN/review-029.txt,1584,1591,tables 
../datasets/text-documents-labeled_TRAIN/review-029.txt,1591,1603,lean against
../datasets/text-documents-labeled_TRAIN/review-029.txt,2529,2546,women knead dough
../datasets/text-documents-labeled_TRAIN/review-029.txt,2529,2535,women 
../datasets/text-documents-labeled_TRAIN/review-029.txt,2535,2546,knead dough
../datasets/text-documents-labeled_TRAIN/review-029.txt,397,419,Gauchan mimes pinching
../datasets/text-documents-labeled_TRAIN/review-029.txt,397,405,Gauchan 
../datasets/text-documents-labeled_TRAIN/review-029.txt,405,419,mimes pinching
../datasets/text-documents-labeled_TRAIN/review-029.txt,1456,1474,dental office next
../datasets/text-documents-labeled_TRAIN/review-029.txt,1456,1463,dental 
../datasets/text-documents-labeled_TRAIN/review-029.txt,1463,1474,office next
../datasets/text-documents-labeled_TRAIN/review-029.txt,769,779,fuel for a
../datasets/text-documents-labeled_TRAIN/review-029.txt,769,774,fuel 
../datasets/text-documents-labeled_TRAIN/review-029.txt,774,779,for a
../datasets/text-documents-labeled_TRAIN/review-029.txt,541,552,it is meant
../datasets/text-documents-labeled_TRAIN/review-029.txt,420,423,it 
../datasets/text-documents-labeled_TRAIN/review-029.txt,544,552,is meant
../datasets/text-documents-labeled_TRAIN/review-029.txt,2344,2358,at the roomier
../datasets/text-documents-labeled_TRAIN/review-029.txt,257,260,at 
../datasets/text-documents-labeled_TRAIN/review-029.txt,2347,2358,the roomier
../datasets/text-documents-labeled_TRAIN/review-029.txt,1569,1583,two narrow red
../datasets/text-documents-labeled_TRAIN/review-029.txt,1569,1573,two 
../datasets/text-documents-labeled_TRAIN/review-029.txt,1573,1583,narrow red
../datasets/text-documents-labeled_TRAIN/review-029.txt,2309,2320,a native of
../datasets/text-documents-labeled_TRAIN/review-029.txt,170,172,a 
../datasets/text-documents-labeled_TRAIN/review-029.txt,2311,2320,native of
../datasets/text-documents-labeled_TRAIN/review-029.txt,1264,1278,s name appears
../datasets/text-documents-labeled_TRAIN/review-029.txt,186,188,s 
../datasets/text-documents-labeled_TRAIN/review-029.txt,1266,1278,name appears
../datasets/text-documents-labeled_TRAIN/review-245.txt,905,915,one bag to
../datasets/text-documents-labeled_TRAIN/review-245.txt,905,909,one 
../datasets/text-documents-labeled_TRAIN/review-245.txt,909,915,bag to
../datasets/text-documents-labeled_TRAIN/review-245.txt,2506,2518,s mission of
../datasets/text-documents-labeled_TRAIN/review-245.txt,73,75,s 
../datasets/text-documents-labeled_TRAIN/review-245.txt,2508,2518,mission of
../datasets/text-documents-labeled_TRAIN/review-245.txt,4482,4491,yolk to a
../datasets/text-documents-labeled_TRAIN/review-245.txt,4383,4388,yolk 
../datasets/text-documents-labeled_TRAIN/review-245.txt,707,711,to a
../datasets/text-documents-labeled_TRAIN/review-245.txt,4640,4651,got used to
../datasets/text-documents-labeled_TRAIN/review-245.txt,4640,4644,got 
../datasets/text-documents-labeled_TRAIN/review-245.txt,4644,4651,used to
../datasets/text-documents-labeled_TRAIN/review-245.txt,3382,3394,a bit creamy
../datasets/text-documents-labeled_TRAIN/review-245.txt,147,149,a 
../datasets/text-documents-labeled_TRAIN/review-245.txt,3384,3394,bit creamy
../datasets/text-documents-labeled_TRAIN/review-245.txt,5251,5262,But most of
../datasets/text-documents-labeled_TRAIN/review-245.txt,5251,5255,But 
../datasets/text-documents-labeled_TRAIN/review-245.txt,5255,5262,most of
../datasets/text-documents-labeled_TRAIN/review-245.txt,2296,2303,up by a
../datasets/text-documents-labeled_TRAIN/review-245.txt,1430,1433,up 
../datasets/text-documents-labeled_TRAIN/review-245.txt,2299,2303,by a
../datasets/text-documents-labeled_TRAIN/review-245.txt,2725,2740,harder on Korea
../datasets/text-documents-labeled_TRAIN/review-245.txt,2725,2732,harder 
../datasets/text-documents-labeled_TRAIN/review-245.txt,2732,2740,on Korea
../datasets/text-documents-labeled_TRAIN/review-245.txt,5285,5304,the Korean original
../datasets/text-documents-labeled_TRAIN/review-245.txt,57,61,the 
../datasets/text-documents-labeled_TRAIN/review-245.txt,5289,5304,Korean original
../datasets/text-documents-labeled_TRAIN/review-245.txt,2216,2232,warm and orderly
../datasets/text-documents-labeled_TRAIN/review-245.txt,2216,2221,warm 
../datasets/text-documents-labeled_TRAIN/review-245.txt,2221,2232,and orderly
../datasets/text-documents-labeled_TRAIN/review-246.txt,2942,2956,The menu lists
../datasets/text-documents-labeled_TRAIN/review-246.txt,1227,1231,The 
../datasets/text-documents-labeled_TRAIN/review-246.txt,2946,2956,menu lists
../datasets/text-documents-labeled_TRAIN/review-246.txt,5426,5439,From his days
../datasets/text-documents-labeled_TRAIN/review-246.txt,5426,5431,From 
../datasets/text-documents-labeled_TRAIN/review-246.txt,5431,5439,his days
../datasets/text-documents-labeled_TRAIN/review-246.txt,5822,5840,where the cocktail
../datasets/text-documents-labeled_TRAIN/review-246.txt,5644,5650,where 
../datasets/text-documents-labeled_TRAIN/review-246.txt,5828,5840,the cocktail
../datasets/text-documents-labeled_TRAIN/review-246.txt,2056,2069,But I suspect
../datasets/text-documents-labeled_TRAIN/review-246.txt,2056,2060,But 
../datasets/text-documents-labeled_TRAIN/review-246.txt,2060,2069,I suspect
../datasets/text-documents-labeled_TRAIN/review-246.txt,2735,2753,down from Gramercy
../datasets/text-documents-labeled_TRAIN/review-246.txt,2012,2017,down 
../datasets/text-documents-labeled_TRAIN/review-246.txt,2740,2753,from Gramercy
../datasets/text-documents-labeled_TRAIN/review-246.txt,6071,6086,into the narrow
../datasets/text-documents-labeled_TRAIN/review-246.txt,1881,1886,into 
../datasets/text-documents-labeled_TRAIN/review-246.txt,6076,6086,the narrow
../datasets/text-documents-labeled_TRAIN/review-246.txt,5894,5903,of Le Coq
../datasets/text-documents-labeled_TRAIN/review-246.txt,838,841,of 
../datasets/text-documents-labeled_TRAIN/review-246.txt,0,6,Le Coq
../datasets/text-documents-labeled_TRAIN/review-246.txt,5634,5649,t know anywhere
../datasets/text-documents-labeled_TRAIN/review-246.txt,25,27,t 
../datasets/text-documents-labeled_TRAIN/review-246.txt,5636,5649,know anywhere
../datasets/text-documents-labeled_TRAIN/review-246.txt,5813,5821,is a bar
../datasets/text-documents-labeled_TRAIN/review-246.txt,230,233,is 
../datasets/text-documents-labeled_TRAIN/review-246.txt,5816,5821,a bar
../datasets/text-documents-labeled_TRAIN/review-246.txt,5725,5744,Desprez has slotted
../datasets/text-documents-labeled_TRAIN/review-246.txt,5725,5733,Desprez 
../datasets/text-documents-labeled_TRAIN/review-246.txt,5733,5744,has slotted
../datasets/text-documents-labeled_TRAIN/review-247.txt,6152,6170,although they were
../datasets/text-documents-labeled_TRAIN/review-247.txt,6152,6161,although 
../datasets/text-documents-labeled_TRAIN/review-247.txt,6161,6170,they were
../datasets/text-documents-labeled_TRAIN/review-247.txt,741,755,grabbed me the
../datasets/text-documents-labeled_TRAIN/review-247.txt,741,749,grabbed 
../datasets/text-documents-labeled_TRAIN/review-247.txt,749,755,me the
../datasets/text-documents-labeled_TRAIN/review-247.txt,3599,3617,I barely scratched
../datasets/text-documents-labeled_TRAIN/review-247.txt,161,163,I 
../datasets/text-documents-labeled_TRAIN/review-247.txt,3601,3617,barely scratched
../datasets/text-documents-labeled_TRAIN/review-247.txt,5924,5934,and one or
../datasets/text-documents-labeled_TRAIN/review-247.txt,494,498,and 
../datasets/text-documents-labeled_TRAIN/review-247.txt,5928,5934,one or
../datasets/text-documents-labeled_TRAIN/review-247.txt,1108,1121,regarded as a
../datasets/text-documents-labeled_TRAIN/review-247.txt,1108,1117,regarded 
../datasets/text-documents-labeled_TRAIN/review-247.txt,1117,1121,as a
../datasets/text-documents-labeled_TRAIN/review-247.txt,4058,4069,may just be
../datasets/text-documents-labeled_TRAIN/review-247.txt,2753,2757,may 
../datasets/text-documents-labeled_TRAIN/review-247.txt,4062,4069,just be
../datasets/text-documents-labeled_TRAIN/review-247.txt,5951,5963,on the wrong
../datasets/text-documents-labeled_TRAIN/review-247.txt,47,50,on 
../datasets/text-documents-labeled_TRAIN/review-247.txt,5954,5963,the wrong
../datasets/text-documents-labeled_TRAIN/review-247.txt,4759,4773,The quality is
../datasets/text-documents-labeled_TRAIN/review-247.txt,1161,1165,The 
../datasets/text-documents-labeled_TRAIN/review-247.txt,4763,4773,quality is
../datasets/text-documents-labeled_TRAIN/review-247.txt,5567,5583,As for something
../datasets/text-documents-labeled_TRAIN/review-247.txt,3808,3811,As 
../datasets/text-documents-labeled_TRAIN/review-247.txt,5570,5583,for something
../datasets/text-documents-labeled_TRAIN/review-247.txt,3882,3892,a way that
../datasets/text-documents-labeled_TRAIN/review-247.txt,4,6,a 
../datasets/text-documents-labeled_TRAIN/review-247.txt,3884,3892,way that
../datasets/text-documents-labeled_TRAIN/review-248.txt,4550,4562,whiff of the
../datasets/text-documents-labeled_TRAIN/review-248.txt,4550,4556,whiff 
../datasets/text-documents-labeled_TRAIN/review-248.txt,1401,1407,of the
../datasets/text-documents-labeled_TRAIN/review-248.txt,2615,2634,Springs and gibsons
../datasets/text-documents-labeled_TRAIN/review-248.txt,2615,2623,Springs 
../datasets/text-documents-labeled_TRAIN/review-248.txt,2623,2634,and gibsons
../datasets/text-documents-labeled_TRAIN/review-248.txt,6426,6441,they could come
../datasets/text-documents-labeled_TRAIN/review-248.txt,546,551,they 
../datasets/text-documents-labeled_TRAIN/review-248.txt,6431,6441,could come
../datasets/text-documents-labeled_TRAIN/review-248.txt,6053,6063,look a bit
../datasets/text-documents-labeled_TRAIN/review-248.txt,6053,6058,look 
../datasets/text-documents-labeled_TRAIN/review-248.txt,6058,6063,a bit
../datasets/text-documents-labeled_TRAIN/review-248.txt,205,222,Its basic formula
../datasets/text-documents-labeled_TRAIN/review-248.txt,205,209,Its 
../datasets/text-documents-labeled_TRAIN/review-248.txt,209,222,basic formula
../datasets/text-documents-labeled_TRAIN/review-248.txt,134,143,be a rock
../datasets/text-documents-labeled_TRAIN/review-248.txt,134,137,be 
../datasets/text-documents-labeled_TRAIN/review-248.txt,137,143,a rock
../datasets/text-documents-labeled_TRAIN/review-248.txt,665,682,Take two examples
../datasets/text-documents-labeled_TRAIN/review-248.txt,665,670,Take 
../datasets/text-documents-labeled_TRAIN/review-248.txt,670,682,two examples
../datasets/text-documents-labeled_TRAIN/review-248.txt,1508,1534,restaurateur John McDonald
../datasets/text-documents-labeled_TRAIN/review-248.txt,1508,1521,restaurateur 
../datasets/text-documents-labeled_TRAIN/review-248.txt,1521,1534,John McDonald
../datasets/text-documents-labeled_TRAIN/review-248.txt,177,191,of fashion did
../datasets/text-documents-labeled_TRAIN/review-248.txt,144,147,of 
../datasets/text-documents-labeled_TRAIN/review-248.txt,180,191,fashion did
../datasets/text-documents-labeled_TRAIN/review-248.txt,6262,6276,from the small
../datasets/text-documents-labeled_TRAIN/review-248.txt,484,489,from 
../datasets/text-documents-labeled_TRAIN/review-248.txt,5964,5973,the small
../datasets/text-documents-labeled_TRAIN/review-249.txt,2651,2663,rolls up the
../datasets/text-documents-labeled_TRAIN/review-249.txt,2651,2657,rolls 
../datasets/text-documents-labeled_TRAIN/review-249.txt,2657,2663,up the
../datasets/text-documents-labeled_TRAIN/review-249.txt,4167,4183,or the memorably
../datasets/text-documents-labeled_TRAIN/review-249.txt,676,679,or 
../datasets/text-documents-labeled_TRAIN/review-249.txt,4170,4183,the memorably
../datasets/text-documents-labeled_TRAIN/review-249.txt,4226,4249,rounded and substantial
../datasets/text-documents-labeled_TRAIN/review-249.txt,4226,4234,rounded 
../datasets/text-documents-labeled_TRAIN/review-249.txt,4234,4249,and substantial
../datasets/text-documents-labeled_TRAIN/review-249.txt,761,779,red paper lanterns
../datasets/text-documents-labeled_TRAIN/review-249.txt,761,765,red 
../datasets/text-documents-labeled_TRAIN/review-249.txt,765,779,paper lanterns
../datasets/text-documents-labeled_TRAIN/review-249.txt,5327,5343,asked for varied
../datasets/text-documents-labeled_TRAIN/review-249.txt,635,641,asked 
../datasets/text-documents-labeled_TRAIN/review-249.txt,5333,5343,for varied
../datasets/text-documents-labeled_TRAIN/review-249.txt,5371,5392,required banging that
../datasets/text-documents-labeled_TRAIN/review-249.txt,5371,5380,required 
../datasets/text-documents-labeled_TRAIN/review-249.txt,5380,5392,banging that
../datasets/text-documents-labeled_TRAIN/review-249.txt,2707,2728,may happen wordlessly
../datasets/text-documents-labeled_TRAIN/review-249.txt,2707,2711,may 
../datasets/text-documents-labeled_TRAIN/review-249.txt,2711,2728,happen wordlessly
../datasets/text-documents-labeled_TRAIN/review-249.txt,1015,1027,long rows of
../datasets/text-documents-labeled_TRAIN/review-249.txt,565,570,long 
../datasets/text-documents-labeled_TRAIN/review-249.txt,1020,1027,rows of
../datasets/text-documents-labeled_TRAIN/review-249.txt,1964,1981,the restroom wall
../datasets/text-documents-labeled_TRAIN/review-249.txt,140,144,the 
../datasets/text-documents-labeled_TRAIN/review-249.txt,1968,1981,restroom wall
../datasets/text-documents-labeled_TRAIN/review-249.txt,5538,5550,t change the
../datasets/text-documents-labeled_TRAIN/review-249.txt,78,80,t 
../datasets/text-documents-labeled_TRAIN/review-249.txt,5540,5550,change the
../datasets/text-documents-labeled_TRAIN/review-250.txt,3958,3977,brought back queasy
../datasets/text-documents-labeled_TRAIN/review-250.txt,3958,3966,brought 
../datasets/text-documents-labeled_TRAIN/review-250.txt,3966,3977,back queasy
../datasets/text-documents-labeled_TRAIN/review-250.txt,415,429,re the flavors
../datasets/text-documents-labeled_TRAIN/review-250.txt,112,115,re 
../datasets/text-documents-labeled_TRAIN/review-250.txt,418,429,the flavors
../datasets/text-documents-labeled_TRAIN/review-250.txt,693,703,which is a
../datasets/text-documents-labeled_TRAIN/review-250.txt,693,699,which 
../datasets/text-documents-labeled_TRAIN/review-250.txt,699,703,is a
../datasets/text-documents-labeled_TRAIN/review-250.txt,1627,1637,one of the
../datasets/text-documents-labeled_TRAIN/review-250.txt,968,972,one 
../datasets/text-documents-labeled_TRAIN/review-250.txt,1631,1637,of the
../datasets/text-documents-labeled_TRAIN/review-250.txt,2696,2708,of his slice
../datasets/text-documents-labeled_TRAIN/review-250.txt,430,433,of 
../datasets/text-documents-labeled_TRAIN/review-250.txt,2699,2708,his slice
../datasets/text-documents-labeled_TRAIN/review-250.txt,2658,2680,the counterwoman about
../datasets/text-documents-labeled_TRAIN/review-250.txt,289,293,the 
../datasets/text-documents-labeled_TRAIN/review-250.txt,2662,2680,counterwoman about
../datasets/text-documents-labeled_TRAIN/review-250.txt,1520,1531,go boxes at
../datasets/text-documents-labeled_TRAIN/review-250.txt,1520,1523,go 
../datasets/text-documents-labeled_TRAIN/review-250.txt,1523,1531,boxes at
../datasets/text-documents-labeled_TRAIN/review-250.txt,803,814,mom used to
../datasets/text-documents-labeled_TRAIN/review-250.txt,803,807,mom 
../datasets/text-documents-labeled_TRAIN/review-250.txt,807,814,used to
../datasets/text-documents-labeled_TRAIN/review-250.txt,5096,5110,can be lowered
../datasets/text-documents-labeled_TRAIN/review-250.txt,760,764,can 
../datasets/text-documents-labeled_TRAIN/review-250.txt,5100,5110,be lowered
../datasets/text-documents-labeled_TRAIN/review-250.txt,3978,3992,memories of my
../datasets/text-documents-labeled_TRAIN/review-250.txt,3978,3987,memories 
../datasets/text-documents-labeled_TRAIN/review-250.txt,3987,3992,of my
../datasets/text-documents-labeled_TRAIN/review-251.txt,903,914,is his take
../datasets/text-documents-labeled_TRAIN/review-251.txt,903,906,is 
../datasets/text-documents-labeled_TRAIN/review-251.txt,906,914,his take
../datasets/text-documents-labeled_TRAIN/review-251.txt,862,876,The name means
../datasets/text-documents-labeled_TRAIN/review-251.txt,679,683,The 
../datasets/text-documents-labeled_TRAIN/review-251.txt,866,876,name means
../datasets/text-documents-labeled_TRAIN/review-251.txt,2433,2449,saturated with a
../datasets/text-documents-labeled_TRAIN/review-251.txt,2433,2443,saturated 
../datasets/text-documents-labeled_TRAIN/review-251.txt,2406,2412,with a
../datasets/text-documents-labeled_TRAIN/review-251.txt,775,789,which opened a
../datasets/text-documents-labeled_TRAIN/review-251.txt,775,781,which 
../datasets/text-documents-labeled_TRAIN/review-251.txt,781,789,opened a
../datasets/text-documents-labeled_TRAIN/review-251.txt,2120,2138,The Portuguese are
../datasets/text-documents-labeled_TRAIN/review-251.txt,679,683,The 
../datasets/text-documents-labeled_TRAIN/review-251.txt,2124,2138,Portuguese are
../datasets/text-documents-labeled_TRAIN/review-251.txt,1087,1104,its high ceilings
../datasets/text-documents-labeled_TRAIN/review-251.txt,216,220,its 
../datasets/text-documents-labeled_TRAIN/review-251.txt,1091,1104,high ceilings
../datasets/text-documents-labeled_TRAIN/review-251.txt,2891,2908,the kitchen veers
../datasets/text-documents-labeled_TRAIN/review-251.txt,101,105,the 
../datasets/text-documents-labeled_TRAIN/review-251.txt,2895,2908,kitchen veers
../datasets/text-documents-labeled_TRAIN/review-251.txt,4507,4517,the job of
../datasets/text-documents-labeled_TRAIN/review-251.txt,101,105,the 
../datasets/text-documents-labeled_TRAIN/review-251.txt,4511,4517,job of
../datasets/text-documents-labeled_TRAIN/review-251.txt,4023,4042,cervejaria and turn
../datasets/text-documents-labeled_TRAIN/review-251.txt,4023,4034,cervejaria 
../datasets/text-documents-labeled_TRAIN/review-251.txt,4034,4042,and turn
