_id,ltable_ID,rtable_ID,custom_address_sim,custom_name_jaccard,custom_address_overlap,custom_name_cosine,custom_address_cosine,custom_cuisine_overlap,rtable_grade,rtable_critical_flag,rtable_violation_code,rtable_cuisine,rtable_zipcode,rtable_address,rtable_name,ltable_price,ltable_cuisine,ltable_zipcode,ltable_address,ltable_name,predicted
2240343,11715,1631,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10I,sandwiches,11230,1354 coney island ave,chocolatte,$$,coffee & tea sandwiches breakfast & brunch,11230,"1354 coney island ave,",chocolatte,1
2240753,11720,5118,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,B,Critical,06D,indian,11230,1026 coney island ave,pak lahori chilli,$,pakistani indian bangladeshi,11230,"1026 coney island ave, ,",lahori chilli,1
2241704,11732,5204,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,08C,mediterranean,11230,1013 e 14th st,baguette express,$$,fast food kosher sandwiches,11230,"1013 e 14th st, ,",baguette express,1
2241955,11735,11001,1.0,1.0,1.0,1.0,1.0,0.5,B,Critical,02G,chinese/japanese,11230,1558 coney island ave,glatt coney,$$,kosher chinese,11230,"1558 coney island ave, ,",glatt coney,1
2242253,11739,4243,1.0,1.0,1.0,1.0,1.0,0.5,A,Not Critical,08A,jewish/kosher,11230,1636 coney island ave,brooklyn delight,$$,kosher chinese,11230,"1636 coney island ave,",brooklyn delight,1
2242363,11740,12705,1.0,1.0,1.0,1.0,1.0,0.5,A,Critical,06F,jewish/kosher,11230,1928 coney island ave,subsational,$$,sandwiches fast food kosher,11230,"1928 coney island ave, ,",subsational,1
2242393,11741,1522,1.0,0.0,1.0,0.0,1.0,0.5,A,Critical,05D,jewish/kosher,11230,1906 coney island ave,sophie's bistro & lounge,$$,burgers kosher,11230,"1906 coney island ave, ,",joseph dream burger,0
2243621,11756,11668,1.0,0.3333333333333333,1.0,0.5773502691896258,1.0,1.0,A,Critical,02G,jewish/kosher,11230,1299 coney island ave,schnitzi schnitzel bar,$$,kosher,11230,"1299 coney island ave, ,",schnitzi,1
2244015,11761,11645,1.0,1.0,1.0,1.0,1.0,0.0,B,Critical,04H,indian,11230,1043 coney island ave,gyro hut,$,american (traditional),11230,"1043 coney island ave,",gyro hut,1
2244491,11767,11669,1.0,0.5,1.0,0.7071067811865475,1.0,1.0,A,Not Critical,10B,jewish/kosher,11230,1787 coney island ave,king solomon catering & restaurant,$$,kosher,11230,"1787 coney island ave,",king solomon,1
2244572,11768,12250,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10D,chicken,11230,1162 coney island ave,junior's pizza & fried chicken,$,pizza fast food halal,11230,"1162 coney island ave, ,",junior's pizza & fried chicken,1
2246051,11787,5628,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Not Critical,10B,pizza,11230,1016 coney island ave,papa john's,$$,pizza,11230,"1016 coney island ave, ,",papa john's pizza,1
2246895,11794,14058,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,06E,seafood,11231,284 van brunt st,red hook lobster pound,$$,seafood,11231,"284 van brunt st, ,",red hook lobster pound,1
2248231,11805,9784,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,A,Critical,06D,café/coffee/tea,11231,281 van brunt st,the black flamingo,$,coffee & tea cafes,11231,"281 van brunt st, ,",the black flamingo,1
2248313,11806,1829,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,02G,american,11231,391 van brunt street,the good fork,$$,american (new),11231,"391 van brunt street, ,",the good fork,1
2251249,11829,11757,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,06D,barbecue,11231,454 van brunt st,hometown bar-b-que,$$,barbeque,11231,"454 van brunt st, ,",hometown bar-b-que,1
2263903,11930,15754,1.0,0.25,1.0,0.40824829046386296,1.0,0.0,A,Critical,06D,chinese,11231,287 van brunt street,wen gee house,$,restaurants,11231,"287 van brunt street, ,",ling gee,1
2264727,11937,8473,1.0,0.8,1.0,0.8944271909999159,1.0,0.0,A,Critical,04N,american,11231,320 van brunt st,red hook bait and tackle,$,dive bars,11231,"320 van brunt st, ,",red hook bait & tackle,1
2271525,12017,7363,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,02B,bangladeshi,11233,256 malcolm x blvd,taj masala,$,indian desserts,11233,"256 malcolm x blvd, ,",taj masala,1
2271575,12018,6024,1.0,1.0,1.0,1.0,1.0,0.0,C,Not Critical,10B,café/coffee/tea,11233,346 malcolm x blvd,the trade union cafe,$$,cafes desserts sandwiches,11233,"346 malcolm x blvd,",the trade union cafe,1
2271780,12022,4561,1.0,1.0,1.0,1.0,1.0,1.0,B,Critical,04N,pizza,11233,352 malcolm x blvd,daddy greens,$,pizza coffee & tea sandwiches,11233,"352 malcolm x blvd, ,",daddy greens,1
2272962,12044,10144,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04N,soul food,11233,320 malcolm x blvd,magic soul food,$$,soul food,11233,"320 malcolm x blvd, ,",magic soul food,1
2273061,12046,7338,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Critical,02G,pizza,11233,299 malcolm x blvd,krazy chicken & pizza,$,pizza,11233,"299 malcolm x blvd, ,",krazy chicken and pizza,1
2288122,12175,2273,1.0,0.8333333333333334,1.0,0.9128709291752769,1.0,1.0,A,Not Critical,10H,korean,11235,3071 brighton 4th st,at your mother-in-law,$,korean russian uzbek,11235,"3071 brighton 4th st, ,",cafe at your mother-in-law,1
2290258,12190,3462,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,A,Not Critical,10F,russian,11235,3152 brighton 6th st,restaurant tatiana,$$$$,russian,11235,"3152 brighton 6th st, ,",tatiana restaurant,1
2290360,12190,18458,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,eastern european,11235,3152 brighton 6th st,beach cafe,$$$$,russian,11235,"3152 brighton 6th st, ,",tatiana restaurant,0
2290399,12191,3432,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,eastern european,11235,3120 coney island ave,wise espresso bar,$$,breakfast & brunch juice bars & smoothies sandwiches,11235,"3120 coney island ave, ,",wise espresso bar,1
2290691,12193,4421,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,08A,american,11235,12 brighton 11th st,wow cafe and grill,$$,american (traditional) seafood,11235,"12 brighton 11th st,",wow cafe and grill,1
2290894,12194,13911,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,A,Not Critical,08C,turkish,11235,414 brighton beach ave,beyti kebab,$$,mediterranean turkish modern european,11235,414 brighton beach ave,beyti turkish kebab,1
2291046,12195,15903,1.0,0.4,1.0,0.5773502691896258,1.0,0.0,A,Critical,06D,armenian,11235,1650 sheepshead bay rd,aka my house,$,burgers halal american (traditional),11235,"1650 sheepshead bay rd, ,",my house burgers & shakes,1
2291692,12200,7739,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04N,middle eastern,11235,1788 sheepshead bay rd,cafe dushanbe,$$,russian middle eastern uzbek,11235,"1788 sheepshead bay rd, ,",cafe dushanbe,1
2293382,12212,3462,1.0,0.3333333333333333,1.0,0.4999999999999999,1.0,1.0,A,Not Critical,10F,russian,11235,3152 brighton 6th st,restaurant tatiana,$$$,russian,11235,"3152 brighton 6th st, ,",tatiana grill,1
2293484,12212,18458,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10F,eastern european,11235,3152 brighton 6th st,beach cafe,$$$,russian,11235,"3152 brighton 6th st, ,",tatiana grill,0
2294600,12220,16385,1.0,0.0,1.0,0.0,1.0,0.5,A,Not Critical,08A,eastern european,11235,282 brighton beach ave,guesthouse retsaurant,$$$,seafood modern european,11235,"282 brighton beach ave, ,",guest house restaurant,0
2294946,12223,3625,1.0,0.2,1.0,0.33333333333333337,1.0,0.0,A,Critical,02B,russian,11235,231 brighton beach ave,stolle bakery cafe,$,turkish bakeries middle eastern,11235,"231 brighton beach ave, ,",gulluoglu baklava & cafe,1
2295301,12225,15247,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,06D,turkish,11235,2623 e 16th st,anatolian gyro restaurant,$$,turkish,11235,"2623 e 16th st, ,",anatolian gyro restaurant,1
2295751,12228,18250,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,02H,mediterranean,11235,2612 e 14th st,azerbaijan,$$,middle eastern halal,11235,"2612 e 14th st,",azerbaijan,1
2295965,12230,8699,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,09C,middle eastern,11235,601 brighton beach ave,masal gourmet express,$,salad pizza sandwiches,11235,"601 brighton beach ave, ,",bistro fare,0
2296922,12237,2177,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,russian,11235,410 brighton beach ave,oleandr restaurant,$$$,russian,11235,"410 brighton beach ave, ,",oleandr restaurant,1
2297238,12239,8476,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,american,11235,1715 sheepshead bay rd,fuel,$$,juice bars & smoothies cafes,11235,"1715 sheepshead bay rd, ,",fuel,1
2297684,12242,10342,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,A,Critical,04M,russian,11235,273 brighton beach ave,national restaurant & catering,$$$$,russian dance clubs venues & event spaces,11235,"273 brighton beach ave, ,",national restaurant,1
2297770,12243,955,1.0,0.75,1.0,0.8660254037844387,1.0,0.0,A,Critical,06E,japanese,11235,215 brighton beach ave,umi sushi japanese cuisine,$$,sushi bars,11235,"215 brighton beach ave, ,",umi japanese cuisine,1
2298378,12247,8672,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Critical,04L,indian,11235,3149 coney island ave,nasheman grill & restaurant,$,indian pakistani,11235,"3149 coney island ave, ,",nasheman grill and restaurant,1
2299952,12258,10105,1.0,0.16666666666666666,1.0,0.2886751345948129,1.0,1.0,A,Critical,02G,russian,11235,3145 brighton 4th st,tatiana grill and cafe,$$,american (traditional) russian,11235,"3145 brighton 4th st, ,",cafe restaurant volna,1
2300551,12262,14143,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,06D,"juice, smoothies, fruit salads",11235,1706 sheepshead bay rd,arbuz,$,ice cream & frozen yogurt creperies coffee & tea,11235,"1706 sheepshead bay rd, ,",arbuz,1
2301253,12267,12480,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,russian,11235,2670 coney island ave,romanoff restaurant,$$$$,russian cabaret,11235,"2670 coney island ave,",romanoff restaurant,1
2301763,12271,3641,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,chicken,11235,709 brighton beach ave,popeyes louisiana kitchen,$$,fast food seafood american (traditional),11235,"709 brighton beach ave,",popeyes louisiana kitchen,1
2302224,12274,10105,1.0,0.5,1.0,0.7071067811865475,1.0,0.0,A,Critical,02G,russian,11235,3145 brighton 4th st,tatiana grill and cafe,$$,cafes,11235,"3145 brighton 4th st, ,",tatiana cafe,1
2302873,12279,409,1.0,0.6,1.0,0.75,1.0,1.0,Z,Not Critical,08A,chinese,11235,2830 coney island ave,win way chinese restaurant,$,chinese,11235,"2830 coney island ave, ,",new win way restaurant,1
2303224,12281,10551,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,04L,pizza,11235,3033 coney island avenue,neptune pizza,$,pizza,11235,"3033 coney island avenue, ,",neptune pizza,1
2305628,12298,9774,1.0,0.5,1.0,0.7071067811865475,1.0,0.0,A,Not Critical,10F,asian,11235,1741 sheepshead bay rd,asian bay chinese food,$,japanese chinese sushi bars,11235,"1741 sheepshead bay rd, ,",asian bay,1
2307281,12310,636,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,hamburgers,11235,621 brighton beach ave,wendy's,$,burgers fast food,11235,"621 brighton beach ave, ,",wendy's,1
2310321,12331,10266,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,08A,café/coffee/tea,11235,607 brighton beach ave,starbucks,$$,coffee & tea,11235,"607 brighton beach ave, ,",starbucks,1
2358201,12653,11904,1.0,0.6,1.0,0.75,1.0,0.0,A,Not Critical,10B,café/coffee/tea,11238,10 grand army plz,(library)  four & twenty blackbirds,$,bakeries breakfast & brunch cafes,11238,"10 grand army plz, ,",four & twenty blackbirds cafe,1
2388330,12822,1180,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Not Critical,10H,seafood,11354,3916 college point blvd,naked crab,$$,seafood cajun/creole,11354,"39-16 college point blvd,",naked crab,1
2409927,12891,1180,1.0,0.0,0.75,0.0,0.6708203932499369,0.0,A,Not Critical,10H,seafood,11354,3916 college point blvd,naked crab,$$,asian fusion,11354,"39-16 college point blvd,",gourmet spring,0
2420348,12924,5648,0.5,0.0,1.0,0.0,0.7905694150420948,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$$,dim sum cantonese,11354,"40-24 college point blvd, store b-o,",grandma's dim sum,0
2420476,12924,15179,0.5,0.0,0.75,0.0,0.5303300858899106,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$$,dim sum cantonese,11354,"40-24 college point blvd, store b-o,",grandma's dim sum,0
2448518,13014,5648,1.0,0.4,1.0,0.6324555320336759,1.0,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$$,mongolian chinese hot pot,11354,"40-24 college point blvd, ,",little lamb mongolian hot pot,1
2448646,13014,15179,1.0,0.0,0.75,0.0,0.6708203932499369,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$$,mongolian chinese hot pot,11354,"40-24 college point blvd, ,",little lamb mongolian hot pot,0
2451961,13025,5648,0.0,0.0,0.6,0.0,0.5477225575051661,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$,sandwiches fast food,11354,"4024 college point blvd, ste b227,",subway,0
2452089,13025,15179,0.3,0.0,1.0,0.0,0.8164965809277261,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$,sandwiches fast food,11354,"4024 college point blvd, ste b227,",subway,0
2460320,13052,1180,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10H,seafood,11354,3916 college point blvd,naked crab,$$,hotels,11354,"3916 college point blvd,",the parc hotel,0
2467611,13075,5648,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$$,shopping centers,11354,"40-24 college point blvd, ,",skyview center,0
2467739,13075,15179,1.0,0.0,0.75,0.0,0.6708203932499369,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$$,shopping centers,11354,"40-24 college point blvd, ,",skyview center,0
2470115,13083,5648,0.39999999999999997,0.0,1.0,0.0,0.8451542547285165,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$$,pizza venues & event spaces kids activities,11354,"40-24 college point blvd, ste b213,",chuck e cheese's,0
2470243,13083,15179,0.39999999999999997,0.0,0.75,0.0,0.5669467095138409,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$$,pizza venues & event spaces kids activities,11354,"40-24 college point blvd, ste b213,",chuck e cheese's,0
2484393,13128,19471,1.0,0.2857142857142857,0.75,0.5345224838248487,0.6708203932499369,0.0,A,Critical,02G,american,11354,2866 college point boulevard,fairfield inn,$$,hotels,11354,"28-66 college point boulevard, ,",fairfield inn new york laguardia airport/flushing,0
2492338,13154,5648,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$$,grocery,11354,"40-24 college point blvd, ,",skyfoods,0
2492466,13154,15179,1.0,0.0,0.75,0.0,0.6708203932499369,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$$,grocery,11354,"40-24 college point blvd, ,",skyfoods,0
2497972,13172,5648,0.42857142857142855,0.0,1.0,0.0,0.7453559924999299,0.0,A,Not Critical,10J,asian,11354,40-24 college point blvd,little lamb,$$,hair salons,11354,"skyview ctr, 40-24 college point blvd level b,",royal beauty hair salon,0
2498100,13172,15179,0.42857142857142855,0.0,0.75,0.0,0.5,0.0,A,Critical,04M,café/coffee/tea,11354,4024 college point blvd,coco fresh tea & juice,$$,hair salons,11354,"skyview ctr, 40-24 college point blvd level b,",royal beauty hair salon,0
2505261,13207,10568,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,chinese,11355,4104 college point blvd,ok ryan restaurant,$$,chinese taiwanese,11355,"4104 college point blvd, ,",ok ryan restaurant,1
2507899,13223,18588,1.0,0.5,0.75,0.6708203932499369,0.6708203932499369,1.0,A,Critical,04N,chinese,11355,4226 college point blvd,nanjing liang's duck,$$,chinese,11355,"42-26 college point blvd, ,",nan jing liang's duck,0
2531414,13375,6644,1.0,0.25,0.75,0.40824829046386296,0.6708203932499369,1.0,A,Critical,06D,pizza/italian,11356,1511 college point blvd,mamma lucianas,$$$,pizza italian,11356,"15-11 college point blvd,",mamma luciana's,0
2531498,13377,2474,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Critical,04N,mexican,11356,1524 college point blvd,blue tijuana,$$,mexican,11356,"15-24 college point blvd, ,",blue tijuana,1
2531541,13378,2035,1.0,1.0,0.75,1.0,0.6708203932499369,0.0,A,Not Critical,10I,chinese,11356,1832 college point blvd,noodle house,$$,asian fusion soup noodles,11356,"18-32 college point blvd,",noodle house,1
2531599,13379,8312,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,06C,"latin (cuban, dominican, puerto rican, south & central american)",11356,1804 college point blvd,pollos a la brasa mr. mario,$$,colombian,11356,"1804 college point blvd, ,",pollos a la brasa mr. mario,1
2531817,13384,5121,1.0,1.0,0.75,1.0,0.6708203932499369,0.0,A,Critical,06F,other,11356,1520 college point blvd,sabor restaurant & bakery,$,bakeries colombian dominican,11356,"15-20 college point blvd, ,",sabor restaurant & bakery,1
2531860,13385,3068,1.0,0.5,1.0,0.7071067811865475,1.0,0.5,A,Not Critical,10B,pizza/italian,11356,1460 college point blvd,cascarinos,$$,pizza salad soup,11356,"1460 college point blvd, ,",cascarinos pizzeria,1
2532740,13404,15330,1.0,0.5,0.75,0.7071067811865475,0.6708203932499369,1.0,A,Critical,06C,pizza/italian,11356,1827 college point blvd,pizza town,$,pizza,11356,"18-27 college point blvd,",pizza town & family restaurant,0
2532927,13408,16973,1.0,0.6,1.0,0.75,1.0,1.0,A,Critical,06A,chinese,11356,1803 college point boulevard,happy town chinese restaurant,$,chinese,11356,"1803 college point boulevard, ,",happy town chinese kitchen,1
2533733,13423,7631,1.0,0.8,0.75,0.8944271909999159,0.6708203932499369,1.0,A,Not Critical,08A,american,11357,1911 francis lewis blvd,the blvd restaurant and lounge,$$,sports bars italian american (traditional),11357,"19-11 francis lewis blvd, ,",the blvd restaurant & lounge,1
2534974,13445,4627,1.0,0.6,1.0,0.7745966692414834,1.0,1.0,A,Not Critical,10F,chinese,11357,15327 cross island parkway,king's chef,$$,chinese,11357,"15327 cross island parkway, ,",king's chef chinese restaurant,1
2537067,13474,17371,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Critical,04E,japanese,11358,3341 francis lewis blvd,ginpachi,$$$,japanese sushi bars,11358,"33-41 francis lewis blvd,",ginpachi,1
2538819,13490,2219,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Not Critical,10F,thai,11358,3347 francis lewis blvd,thanya thai cuisine,$$,thai,11358,"33-47 francis lewis blvd, ,",thanya thai cuisine,1
2546947,13560,15661,1.0,0.4,0.75,0.5773502691896258,0.6708203932499369,0.5,A,Not Critical,10F,pizza/italian,11358,2571 francis lewis blvd,pietro's pizzeria & cafe,$,pizza breakfast & brunch,11358,"25-71 francis lewis blvd, ,",pietros pizzeria cafe,0
2547312,13563,19965,0.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Not Critical,10B,chinese,11358,25-67 francis lewis blvd,king wok,$,chinese,11358,"2567 francis lewis blvd, ,",king wok,1
2547397,13564,13519,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,06C,tex-mex,11358,3267 francis lewis blvd,taco hut,$,tex-mex mexican,11358,"3267 francis lewis blvd, ,",taco hut,1
2547776,13568,782,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,10B,american,11358,3255 francis lewis blvd,flb's pub,$$,chinese japanese buffets,11358,"3255 francis lewis blvd, ,",big apple chinese & japanese restaurant,0
2548138,13571,2540,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,A,Critical,06C,pizza,11358,2615 francis lewis blvd,matese pizzeria,$,pizza italian seafood,11358,"2615 francis lewis blvd, ,",matese pizzeria restaurant,1
2549084,13579,6167,1.0,1.0,1.0,1.0,1.0,1.0,A,Critical,06D,sandwiches,11358,2550 francis lewis blvd,subway,$,sandwiches fast food,11358,"2550 francis lewis blvd, ,",subway,1
2554933,13651,14959,1.0,0.0,0.75,0.0,0.6708203932499369,0.0,A,Critical,06C,bakery,11361,4640 francis lewis blvd,paris baguette,$$,korean,11361,"46-40 francis lewis blvd, ,",k-town food court,0
2557606,13678,14959,1.0,0.0,0.75,0.0,0.6708203932499369,0.0,A,Critical,06C,bakery,11361,4640 francis lewis blvd,paris baguette,$$,korean bakeries grocery,11361,"46-40 francis lewis blvd, ,",h mart,0
2563517,13758,4732,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Not Critical,10B,mexican,11362,25465 horace harding expy,chipotle mexican grill,$$,mexican fast food,11362,"254-65 horace harding expy, ,",chipotle mexican grill,1
2565845,13818,13803,1.0,0.6666666666666666,1.0,0.8164965809277259,1.0,1.0,A,Critical,06D,chinese,11364,22012 horace harding expy,new china grill,$,chinese,11364,"22012 horace harding expy, ,",china grill,1
2566594,13836,8663,1.0,0.0,1.0,0.0,1.0,0.0,A,Not Critical,09B,asian,11365,18520 horace harding expy,chopsticks,$$,cantonese,11365,"18520 horace harding expy,",ichopsticks,0
2566899,13844,16969,1.0,0.4,0.75,0.5773502691896258,0.6708203932499369,1.0,A,Critical,06C,afghan,11365,6816 fresh meadow ln,bakhter afghan halal kabab,$,afghan pakistani,11365,"68-16 fresh meadow ln, ,",bakhter halal kababs,0
2567111,13850,14582,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,middle eastern,11365,18310 horace harding expy,ali baba,$$,afghan turkish,11365,"18310 horace harding expy, ,",ali baba,1
2567420,13859,8040,1.0,0.16666666666666666,0.75,0.4082482904638631,0.6708203932499369,1.0,C,Critical,04M,chinese,11365,18422 horace harding expy,taipan,$$,halal thai chinese,11365,"184-22 horace harding expy, ,",taipan fusion restaurant and hookah lounge,0
2567639,13865,9071,1.0,0.75,0.75,0.8660254037844387,0.6708203932499369,1.0,A,Not Critical,10B,chinese,11365,6824 fresh meadow ln,68 taste of china,$,chinese vegan fast food,11365,"68-24 fresh meadow ln, ,",a taste of china,1
2666699,14383,4428,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,A,Critical,06D,café/coffee/tea,11373,5614 van horn st,pata cafe,$,bubble tea cafes,11373,"5614 van horn st,",pata cafe,1
2735419,14829,2161,1.0,1.0,0.75,1.0,0.6708203932499369,0.0,A,Critical,04L,american,11377,6116 laurel hill blvd,clem's public house,$$,chicken wings pubs,11377,"61-16 laurel hill blvd,",clem's public house,1
2753441,14965,6254,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10I,american,11378,5993 fresh pond rd,the live oak,$,sports bars irish pub,11378,"5993 fresh pond rd,",the live oak,1
2753510,14966,8425,1.0,0.3333333333333333,0.75,0.4999999999999999,0.6708203932499369,1.0,A,Not Critical,10F,italian,11379,6961 juniper blvd s,villa erasamo,$$,italian,11379,"69-61 juniper blvd s, ,",villa erasmo,0
2753851,14974,13441,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Critical,02B,pizza,11379,6269 dry harbor rd,gino's pizza express,$,pizza,11379,"62-69 dry harbor rd,",gino's express pizza,1
2754537,14990,18346,1.0,1.0,1.0,1.0,1.0,0.0,A,Critical,02G,hamburgers,11379,6111 fresh pond rd,wendy's,$,fast food burgers,11379,"6111 fresh pond rd, ,",wendy's,1
2754558,14991,8119,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,B,Not Critical,10I,chinese,11379,6472 dry harbor rd,jade bamboo,$$$,chinese japanese,11379,"64-72 dry harbor rd, ,",jade bamboo,1
2754861,14998,13788,1.0,0.6666666666666666,0.75,0.8164965809277259,0.6708203932499369,1.0,A,Not Critical,10F,chicken,11379,6202 fresh pond road,"pizza hut, kfc",$$,pizza italian chicken wings,11379,"62-02 fresh pond road, ,",pizza hut,1
2755650,15007,7190,1.0,0.5,0.75,0.7071067811865475,0.6708203932499369,1.0,B,Critical,04M,mediterranean,11385,7002 fresh pond rd,pravue cafe,$$,modern european mediterranean,11385,"70-02 fresh pond rd,",pravue cafe & albanian grill,0
2765305,15051,4937,1.0,1.0,1.0,1.0,1.0,0.5,A,Not Critical,10F,bagels/pretzels,11385,6864 fresh pond rd,mr bagel,$,bagels coffee & tea breakfast & brunch,11385,"6864 fresh pond rd, ,",mr. bagel,1
2766583,15057,2093,1.0,0.6666666666666666,0.75,0.8164965809277259,0.6708203932499369,1.0,A,Critical,04L,greek,11385,6657 fresh pond rd,gyro world,$$,greek,11385,"66-57 fresh pond rd, ,",gyro world ridgewood,1
2776973,15104,5522,1.0,1.0,0.75,1.0,0.6708203932499369,1.0,A,Critical,06D,chinese,11385,7102 fresh pond rd,ye garden,$,chinese asian fusion,11385,"71-02 fresh pond rd, ,",ye garden,1
2779308,15114,18784,1.0,0.0,1.0,0.0,1.0,0.0,B,Critical,02G,spanish,11385,341 saint nicholas ave,el manaba restaurant,$$,chinese,11385,"341 saint nicholas ave, ,",k angel k chinese buffet,0
2785811,15144,9416,1.0,0.1111111111111111,0.75,0.19999999999999996,0.6708203932499369,1.0,A,Critical,02C,mexican,11385,6722 fresh pond rd,k.c. taqueria coffee shop,$,mexican diners,11385,"67-22 fresh pond rd, ,",fresh pond mexican coffee restaurant,0
2794016,15224,9086,1.0,0.4,1.0,0.6324555320336759,1.0,1.0,A,Critical,06D,caribbean,11413,22324 s conduit ave,golden krust caribbean bakery & grill,$,caribbean,11413,"22324 s conduit ave, ,",golden krust,1
2807407,15490,3651,1.0,0.2,0.75,0.33333333333333337,0.6708203932499369,1.0,B,Not Critical,08C,indian,11419,9504 van wyck expy,mehfil indian restaurant,$,indian,11419,"95-04 van wyck expy, ,",jashan a mehfil,0
2809701,15522,4764,1.0,1.0,1.0,1.0,1.0,0.0,A,Not Critical,10F,chinese,11420,11156 van wyck expressway,grace kitchen,$$,restaurants,11420,"11156 van wyck expressway, ,",grace kitchen,1
2816673,15634,1512,1.0,0.25,0.75,0.40824829046386296,0.6708203932499369,1.0,A,Not Critical,08A,spanish,11422,24513 francis lewis blvd,dora restaurant,$,spanish,11422,"245-13 francis lewis blvd, ,",justin's restaurant,0
2817126,15648,6400,1.0,0.0,1.0,0.0,1.0,0.0,A,Critical,04L,sandwiches,11422,24501 francis lewis blvd,subway,$,fast food chicken wings,11422,"24501 francis lewis blvd, ,",popeyes louisiana kitchen,0
2817141,15648,13614,1.0,1.0,1.0,1.0,1.0,1.0,A,Not Critical,10F,chicken,11422,24501 francis lewis blvd,popeyes louisiana kitchen,$,fast food chicken wings,11422,"24501 francis lewis blvd, ,",popeyes louisiana kitchen,1
2818605,15706,15449,1.0,0.75,1.0,0.8660254037844387,1.0,1.0,A,Critical,04A,pizza,11427,8953 francis lewis blvd,papa john's,$$,pizza,11427,"8953 francis lewis blvd, ,",papa john's pizza,1
